seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.871572971,0.021803141,0.000108004,1.906807899,2.800292015,15772.18862,,3,0.749907508,0.017870293,0.000343196,1.765655696,2.533776693,13286.0426
11,9,0.806871176,0.020597696,0.000765085,1.897718906,2.725952864,15808.1138,,9,0.749846952,0.028464415,0.000835807,1.770462186,2.549609361,13299.20573
11,15,0.824953079,0.064850092,0.005758047,1.885528803,2.781090021,15918.43933,,15,0.774751949,0.042954328,0.004758546,1.777710788,2.600175612,13314.17988
11,21,0.841754198,0.067348003,0.015896797,1.909440041,2.834439039,15911.62575,,21,0.796061604,0.057519169,0.016374207,1.776842968,2.646797948,13327.81261
11,27,0.900436878,0.102471352,0.046595812,1.917244911,2.966748953,16033.99372,,27,0.816916852,0.074486723,0.044314258,1.783507249,2.719225082,13344.72081
11,30,0.893724918,0.071264982,0.06435585,1.928422451,2.957768202,15902.64734,,30,0.828918517,0.085966527,0.065982959,1.784526014,2.765394018,13341.68153
11,45,0.951938868,0.187170982,0.340334177,1.93227005,3.411714077,16010.56919,,45,0.885504062,0.136065481,0.319933138,1.793373919,3.134876599,13382.86706
11,60,1.001778126,0.218639135,0.955842018,1.908522606,4.084781885,16011.85439,,60,0.946413693,0.201119211,0.977560854,1.805244625,3.930338383,13408.9654
11,90,1.157052755,0.421582937,4.874003887,1.979193449,8.431833029,16007.47653,,90,1.077509534,0.342785268,4.943254466,1.825447965,8.188997233,13461.69371
11,120,2.612661123,0.570845842,16.27025914,1.960555792,21.4143219,16069.41637,,120,1.246842504,0.528206394,15.13277094,1.843262937,18.75108277,13518.04803
12,3,0.740576029,0.019163132,0.000559807,1.74042511,2.500724077,15808.91881,,,,,,,,
12,9,0.735207796,0.030428886,0.000953913,1.745419264,2.512009859,15804.9958,,,,,,,4982.02737,
12,15,0.762330055,0.035367966,0.004238129,1.767721891,2.569658041,15770.7197,,,,,,,4.98202737,
12,21,0.791047096,0.052730799,0.015930176,1.75899601,2.618704081,15810.56498,,,,,,,,
12,27,0.803696871,0.095519066,0.044475794,1.753134012,2.696825743,15880.84596,,,,,,,,
12,30,0.836714983,0.11537385,0.066693068,1.766433001,2.785214901,16105.71104,,,,,,,,
12,45,0.876780748,0.133008242,0.314934015,1.785225868,3.109948874,15897.07405,,,,,,,,
12,60,0.94619298,0.199708939,1.02521801,1.777012825,3.948132753,16125.37733,,,,,,,,
12,90,1.122600794,0.336086035,5.144794226,1.841719866,8.44520092,16239.69302,,,,,,,,
12,120,1.273927927,0.576239109,16.29212594,1.816050053,19.95834303,16205.06559,,,,,,,,
13,3,0.760908127,0.01149416,0.000454903,1.981050968,2.753908157,16416.2025,,,,,,,,
13,9,0.72919178,0.027087927,0.000817776,1.979584455,2.736681938,16436.56585,,,,,,,,
13,15,0.770480871,0.035288095,0.004571915,1.979671001,2.790011883,16440.79259,,,,,,,,
13,21,0.783083916,0.038827896,0.015845776,1.981083632,2.818841219,16452.89692,,,,,,,,
13,27,0.806582928,0.044368982,0.040251255,1.992622614,2.883825779,16443.16891,,,,,,,,
13,30,0.856307983,0.111282825,0.066806078,2.012658119,3.047055006,16202.5507,,,,,,,,
13,45,0.862390995,0.151419878,0.321171999,2.006236792,3.341219664,16501.11258,,,,,,,,
13,60,0.909598112,0.149857044,0.948581934,2.016602755,4.024639845,16338.64618,,,,,,,,
13,90,1.072387934,0.328304768,4.603754997,2.06733942,8.071787119,16596.12143,,,,,,,,
13,120,1.216195822,0.493468046,15.39585114,2.055719852,19.16123486,16688.57468,,,,,,,,
14,3,0.719190836,0.018733978,0.000356197,1.612112999,2.350394011,10078.98785,,,,,,,,
14,9,0.73003912,0.040624857,0.000959873,1.632534027,2.404157877,10135.55515,,,,,,,,
14,15,0.749912739,0.059099197,0.005292892,1.626560211,2.44086504,10125.2242,,,,,,,,
14,21,0.80401516,0.045319796,0.015891075,1.620305777,2.485531807,10114.40651,,,,,,,,
14,27,0.789705038,0.08041501,0.042533875,1.626312971,2.538966894,10127.61612,,,,,,,,
14,30,0.82168293,0.066346169,0.065956831,1.636374235,2.590360165,10106.26155,,,,,,,,
14,45,0.861698627,0.08645916,0.29306078,1.662381649,2.903600216,10104.80848,,,,,,,,
14,60,0.95136714,0.149846792,0.997413158,1.657032967,3.755660057,10139.89931,,,,,,,,
14,90,1.03311801,0.324123859,4.960491896,1.668401957,7.986135721,10236.34176,,,,,,,,
14,120,1.298689842,0.466201782,14.585536,1.698028326,18.04845595,10228.71896,,,,,,,,
15,3,0.719875813,0.019717216,0.000324011,1.754159927,2.494076967,13990.6274,,,,,,,,
15,9,0.724110842,0.036339998,0.000843048,1.746663809,2.507957697,13996.93826,,,,,,,,
15,15,0.761771917,0.060159922,0.004590034,1.751864195,2.578386068,14060.02561,,,,,,,,
15,21,0.77938199,0.084677935,0.019560337,1.757912874,2.641533136,14041.22554,,,,,,,,
15,27,0.801516056,0.087883949,0.047066927,1.765588999,2.702055931,14033.13943,,,,,,,,
15,30,0.79618597,0.090566874,0.062380075,1.750808239,2.699941158,14019.32636,,,,,,,,
15,45,0.852857828,0.128510237,0.355563879,1.753377914,3.090309858,14058.78173,,,,,,,,
15,60,0.937874079,0.235520124,1.062525272,1.768594503,4.004513979,14075.35219,,,,,,,,
15,90,1.084893942,0.34399724,4.761184931,1.792470217,7.982546329,14180.40661,,,,,,,,
15,120,1.22499299,0.53605032,16.57721424,1.818511248,20.1567688,14299.36844,,,,,,,,
16,3,0.715599775,0.023406029,0.000319958,1.795030117,2.534355879,15527.17081,,,,,,,,
16,9,0.739546061,0.033376932,0.000946045,1.803256989,2.577126026,15583.81773,,,,,,,,
16,15,0.733316898,0.034770966,0.005469322,1.808901787,2.582458973,15590.25458,,,,,,,,
16,21,0.772171974,0.088121891,0.020822048,1.811534166,2.69265008,15601.49835,,,,,,,,
16,27,0.7739501,0.119332075,0.053316832,1.81476903,2.761368036,15630.29603,,,,,,,,
16,30,0.802392006,0.089382172,0.060604811,1.826076031,2.778455019,15670.26788,,,,,,,,
16,45,0.855304003,0.129692316,0.341185808,1.826397896,3.152580023,15728.68463,,,,,,,,
16,60,0.936116934,0.201933861,0.963338852,1.839719296,3.941108942,15845.83766,,,,,,,,
16,90,1.058644056,0.314206123,4.632204771,1.854602098,7.859657049,15784.13125,,,,,,,,
16,120,1.198790073,0.498912811,15.24419904,1.876531124,18.81843305,15898.11246,,,,,,,,
17,3,0.752652168,0.010324955,0.000310898,1.699550629,2.46283865,11925.34846,,,,,,,,
17,9,0.767388105,0.012116909,0.000756979,1.705558777,2.48582077,11944.08674,,,,,,,,
17,15,0.751995087,0.04208684,0.004659891,1.794207096,2.592948914,11981.86127,,,,,,,,
17,21,0.774830103,0.049739122,0.015958786,1.726529121,2.567057133,12005.36866,,,,,,,,
17,27,0.817124128,0.060178995,0.041108847,1.716518879,2.634930849,12019.3861,,,,,,,,
17,30,0.813954115,0.066097021,0.060117006,1.720162868,2.660331011,11972.1806,,,,,,,,
17,45,0.84967494,0.129917145,0.316649199,1.726412535,3.022653818,12051.9752,,,,,,,,
17,60,0.910566807,0.196780205,0.961969852,1.761553049,3.830869913,12048.86177,,,,,,,,
17,90,1.037148952,0.316551924,4.929821968,1.757889986,8.04141283,12119.76824,,,,,,,,
17,120,1.220440149,0.553929806,16.46229196,1.774289131,20.01095104,12212.15865,,,,,,,,
18,3,0.780049801,0.022117138,0.000299215,1.709120989,2.511587143,13307.19314,,,,,,,,
18,9,0.785128832,0.022172928,0.000716925,1.729901314,2.537919998,13249.09284,,,,,,,,
18,15,0.825152159,0.031541109,0.004601002,1.756733656,2.618027925,13269.31042,,,,,,,,
18,21,0.840604305,0.037628889,0.014919996,1.722979784,2.616132975,13276.5811,,,,,,,,
18,27,0.834335089,0.133979797,0.047677994,1.727967024,2.743959904,13340.40621,,,,,,,,
18,30,0.816381216,0.078319788,0.060075998,1.729887724,2.684664726,13388.5123,,,,,,,,
18,45,0.936661959,0.165565014,0.348683119,1.737440825,3.188350916,13406.57764,,,,,,,,
18,60,0.989076853,0.240592003,0.968440056,1.746286154,3.944395065,13416.49074,,,,,,,,
18,90,1.100424051,0.347136021,4.798560143,1.763747931,8.009868145,13437.02369,,,,,,,,
18,120,1.250736952,0.549649954,15.16008329,1.792951584,18.75342178,13520.12247,,,,,,,,
19,3,0.761209965,0.024234295,0.000344992,1.722245693,2.508034945,13537.91154,,,,,,,,
19,9,0.745700836,0.033978224,0.000962019,1.720215082,2.500856161,13509.30346,,,,,,,,
19,15,0.775999069,0.046914101,0.005120039,1.73916173,2.567194939,13515.9017,,,,,,,,
19,21,0.81605196,0.054658175,0.015048981,1.73407793,2.619837046,13525.31709,,,,,,,,
19,27,0.842402935,0.076352835,0.040477037,1.737912416,2.697145224,13552.13302,,,,,,,,
19,30,0.841239929,0.078454018,0.062474966,1.742625952,2.724794865,13505.64192,,,,,,,,
19,45,0.903059244,0.15265584,0.302265167,1.78358078,3.141561031,13660.29408,,,,,,,,
19,60,0.95574379,0.245201111,1.007261992,1.758209229,3.966416121,13627.0923,,,,,,,,
19,90,1.082717896,0.370923042,4.84503603,1.781891823,8.08056879,13664.98453,,,,,,,,
19,120,1.199549913,0.530507803,15.36555028,1.802475929,18.89808393,13676.04319,,,,,,,,
20,3,0.739004135,0.020053864,0.000305891,1.787782192,2.547146082,13056.43368,,,,,,,,
20,9,0.759959936,0.041922808,0.001038074,1.792104006,2.595024824,13045.28199,,,,,,,,
20,15,0.766638041,0.048354864,0.004563093,1.818468094,2.638024092,13105.88066,,,,,,,,
20,21,0.782146215,0.053066969,0.014881134,1.803770781,2.653865099,13106.14913,,,,,,,,
20,27,0.806493998,0.056302786,0.041746855,1.798641443,2.703185081,13108.78775,,,,,,,,
20,30,0.864017963,0.101449013,0.065402031,1.835900784,2.866769791,13153.29278,,,,,,,,
20,45,0.906249046,0.171233892,0.32717514,1.813171864,3.217829943,13172.97817,,,,,,,,
20,60,0.957643986,0.182109356,0.958358049,1.822337866,3.920449257,13211.0748,,,,,,,,
20,90,1.080159903,0.345532894,5.092076063,1.839502335,8.357271194,13227.51019,,,,,,,,
20,120,1.234365225,0.535853863,15.84335303,1.861015797,19.47458792,13309.51557,,,,,,,,
21,3,0.739962101,0.011441946,0.000401974,1.77326417,2.52507019,13451.62778,,,,,,,,
21,9,0.744340897,0.033034086,0.001024961,1.813083172,2.591483116,13507.42981,,,,,,,,
21,15,0.820323944,0.040248156,0.005178928,1.81846571,2.684216738,13547.6915,,,,,,,,
21,21,0.799311876,0.04321003,0.015207052,1.81317091,2.670899868,13511.29557,,,,,,,,
21,27,0.808977842,0.05875206,0.042450905,1.798240185,2.708420992,13549.10161,,,,,,,,
21,30,0.796870708,0.123075008,0.064023972,1.832625389,2.816595078,13620.89869,,,,,,,,
21,45,0.859349966,0.173539877,0.335381985,1.831965208,3.200237036,13621.46036,,,,,,,,
21,60,0.934424162,0.213655949,0.930091143,1.837603092,3.915774345,13631.96334,,,,,,,,
21,90,1.055376053,0.390342951,5.355820179,1.845434666,8.646973848,13667.00064,,,,,,,,
21,120,1.238929987,0.483141899,14.49888206,1.873400927,18.09435487,13662.47136,,,,,,,,
22,3,0.747756243,0.022859097,0.000323772,1.799789906,2.570729017,14080.38846,,,,,,,,
22,9,0.749485016,0.021637201,0.000715017,1.795704842,2.567542076,14028.98106,,,,,,,,
22,15,0.799678087,0.024719238,0.004282951,1.807388783,2.636069059,14044.61387,,,,,,,,
22,21,0.815114021,0.077409983,0.017721653,1.82326436,2.733510017,14100.95543,,,,,,,,
22,27,0.787117004,0.06674695,0.042825937,1.807035208,2.7037251,14098.18185,,,,,,,,
22,30,0.84197998,0.098728895,0.068880081,1.821956873,2.83154583,14108.90612,,,,,,,,
22,45,0.86878109,0.132292747,0.300887108,1.825470924,3.12743187,14156.69965,,,,,,,,
22,60,0.951700926,0.247581005,0.970305681,1.833673239,4.003260851,14196.30176,,,,,,,,
22,90,1.057323217,0.391211987,5.234328032,1.839158058,8.522021294,14193.0207,,,,,,,,
22,120,1.241116047,0.529418945,13.91779423,1.900971889,17.58930111,14270.32558,,,,,,,,
23,3,0.732979059,0.018689156,0.000334024,1.669962406,2.421964645,13970.50497,,,,,,,,
23,9,0.728048086,0.029320002,0.000873089,1.700628757,2.458869934,13926.5328,,,,,,,,
