seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.960230827,0.159854889,0.997935057,11.83275127,13.95077205,11492.05589,,17.05439389,11223.91431
12,60,0.950155973,0.227590799,1.014575243,20.71381974,22.90614176,11378.16045,,,
13,60,0.961874962,0.198627949,0.92324996,14.63084292,16.71459579,11463.87879,,,
14,60,0.943616867,0.212578773,0.934438229,11.19665408,13.28728795,11019.04785,,,
15,60,0.95562005,0.195459127,1.016932249,19.9573226,22.12533402,11111.21781,,,
16,60,0.962773085,0.196305037,1.019661903,12.08397198,14.262712,11678.44021,,,
17,60,0.948451042,0.214202881,0.973973036,20.31916618,22.45579314,10932.72224,,,
18,60,0.968224049,0.195374012,1.040938854,9.856605053,12.06114197,11570.21459,,,
19,60,0.963032007,0.186374903,0.966277122,13.320297,15.43598104,10868.00103,,,
20,60,0.957252979,0.217285872,0.955557823,15.21408248,17.34417915,10725.40427,,,
