seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.212432861,0.370372057,7.70E-05,3.144901037,4.727782965,12648.09005,,1.137643337,0.361462736,0.000318503,3.517168045,5.016592622,11184.71014
11,2,1.146683931,0.375565052,2.322198153,7.467470884,11.31191802,12370.20479,,1.123100877,0.34155364,2.360643673,8.108718967,11.93401716,10955.34668
11,3,1.110188961,0.381305933,4.688848257,12.74945092,18.92979407,12272.86433,,1.123985171,0.363608313,4.871086955,11.19753723,17.55621767,10859.74603
11,4,1.186788797,0.429915905,6.658932924,13.10006547,21.3757031,12242.78067,,1.178535414,0.368506408,7.230487609,14.51996007,23.2974895,10801.78336
11,5,1.217408895,0.377814054,9.628844023,14.03291821,25.25698519,12195.25769,,1.166742992,0.365925384,10.14285212,16.46060028,28.13612077,10776.01654
12,1,1.125173092,0.342161894,0.000339031,3.516735077,4.984409094,12694.53521,,,,,,,
12,2,1.0929389,0.365264893,2.435751915,8.952647448,12.84660316,12431.90049,,,,,,,
12,3,1.11388588,0.371895075,5.146277666,17.49840856,24.13046718,12247.5059,,,,,,,
12,4,1.206282854,0.368192911,7.690618992,17.90697813,27.17207289,12207.83131,,,,,,,
12,5,1.093950033,0.373484135,10.73440003,18.07724881,30.27908301,12205.26471,,,,,,,
13,1,1.153619289,0.358417273,0.000331879,3.612044334,5.124412775,12831.1974,,,,,,,
13,2,1.118824959,0.331082106,2.311148167,5.834626913,9.595682144,12609.02473,,,,,,,
13,3,1.089231253,0.361655712,4.572961092,7.027676821,13.05152488,12507.71666,,,,,,,
13,4,1.156555176,0.337055922,6.829106092,16.90111709,25.22383428,12399.32416,,,,,,,
13,5,1.18246603,0.334077835,10.23779202,21.17596793,32.93030381,12354.2966,,,,,,,
14,1,1.125678778,0.331826925,0.000276327,4.11870575,5.57648778,8239.752208,,,,,,,
14,2,1.096660137,0.297756195,2.410492897,7.141017914,10.94592714,8091.982883,,,,,,,
14,3,1.062338114,0.325251818,5.020251751,7.567812204,13.97565389,8074.479076,,,,,,,
14,4,1.120222807,0.327858925,7.16521287,7.780265093,16.39355969,8053.933101,,,,,,,
14,5,1.062459946,0.334629774,9.872831106,13.52131319,24.79123402,8004.036098,,,,,,,
15,1,1.090656042,0.37021184,0.000444174,3.299140692,4.760452747,11183.7001,,,,,,,
15,2,1.060652971,0.367141247,2.309782982,5.49168992,9.22926712,10999.02589,,,,,,,
15,3,1.09665513,0.378327131,4.702988863,8.928612947,15.10658407,10858.54235,,,,,,,
15,4,1.116670132,0.36996603,7.51910305,15.21098876,24.21672797,10804.86676,,,,,,,
15,5,1.098149061,0.37238884,10.36094594,15.50568914,27.33717299,10780.8593,,,,,,,
16,1,1.081052065,0.344029188,0.000310659,3.592695951,5.018087864,12492.72923,,,,,,,
16,2,1.119302988,0.311825037,2.225239038,7.021530867,10.67789793,12279.32029,,,,,,,
16,3,1.085117102,0.342897892,4.644486189,11.05026674,17.12276793,12140.1248,,,,,,,
16,4,1.12792325,0.342291117,6.863389969,16.41348863,24.74709296,12060.22375,,,,,,,
16,5,1.124562025,0.316536188,9.38250494,16.56170583,27.38530898,12049.77481,,,,,,,
17,1,1.091495275,0.330461979,0.000468969,4.655458689,6.077884912,9631.518885,,,,,,,
17,2,1.091276884,0.293261766,2.328486204,12.65132618,16.36435103,9414.089102,,,,,,,
17,3,1.108313084,0.326519728,4.854865074,13.54355907,19.83325696,9384.887935,,,,,,,
17,4,1.274944067,0.353065252,7.552463055,14.50345278,23.68392515,9369.333367,,,,,,,
17,5,1.112206936,0.326312304,11.22236824,18.81510258,31.47599006,9328.915902,,,,,,,
18,1,1.177114248,0.356212139,0.000331163,3.086527586,4.620185137,10688.88716,,,,,,,
18,2,1.170021772,0.322437048,2.383033991,5.638996124,9.514488935,10496.72007,,,,,,,
18,3,1.149559021,0.359756708,4.89140296,8.410433292,14.81115198,10392.72996,,,,,,,
18,4,1.228558064,0.392629147,7.05796504,11.58008456,20.25923681,10305.16877,,,,,,,
18,5,1.298922062,0.362045765,9.171690941,11.37426496,22.20692372,10306.01566,,,,,,,
19,1,1.129685879,0.403759003,0.000296831,2.92075634,4.454498053,10861.8691,,,,,,,
19,2,1.110145092,0.370038033,2.344388247,10.27546883,14.1000402,10552.52326,,,,,,,
19,3,1.108194113,0.408793211,4.814308882,12.16198468,18.49328089,10501.97719,,,,,,,
19,4,1.153904915,0.371301889,7.591754198,13.50139093,22.61835194,10454.59115,,,,,,,
19,5,1.184274912,0.375880957,10.36836672,13.96682739,25.89534998,10451.36453,,,,,,,
20,1,1.189525843,0.407175064,0.00030899,3.224714994,4.821724892,10574.82209,,,,,,,
20,2,1.224501133,0.381165028,2.535915136,10.6124146,14.7539959,10308.67526,,,,,,,
20,3,1.316369057,0.379679918,5.374478817,13.03716707,20.10769486,10216.63215,,,,,,,
20,4,1.213504076,0.39278698,7.376329899,18.30176926,27.28439021,10119.78053,,,,,,,
20,5,1.293030024,0.486083984,10.4487772,21.57496476,33.80285597,10084.38016,,,,,,,
