seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.949487209,0.180351019,0.927242041,1.775089741,3.83217001,15244.75507,,3.843125916,15048.31156
12,60,0.961410046,0.267525196,1.014684916,1.775424957,4.019045115,16025.25027,,,
13,60,1.024386883,0.218870878,0.776854038,1.81471014,3.834821939,15645.37641,,,
14,60,0.968593121,0.220582724,0.823102951,1.736337185,3.74861598,14968.09495,,,
15,60,0.945180893,0.16428709,0.902852774,1.749868155,3.762188911,15033.98588,,,
16,60,0.982208014,0.251874208,0.87076807,1.810545921,3.915396214,15609.86381,,,
17,60,0.971731901,0.244668961,1.002471209,1.762450933,3.981323004,14125.35533,,,
18,60,0.983408213,0.197180986,0.903802156,1.813502789,3.897894144,15412.82169,,,
19,60,1.006813049,0.193897009,0.885436773,1.733797073,3.819943905,14125.419,,,
20,60,0.954711199,0.18888402,0.751939058,1.724325657,3.619859934,14292.19322,,,
