seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.998075247,0.225476265,1.063930035,1.787306547,4.074788094,15447.74807,,4.056193519,14852.0877
12,60,1.005250931,0.203237057,1.020694017,1.754206896,3.983388901,15500.26046,,,
13,60,1.036680937,0.207827806,1.041335106,1.860976219,4.146820068,15569.73863,,,
14,60,1.031075001,0.176533937,0.977756739,1.747190475,3.932556152,14312.44822,,,
15,60,1.023634195,0.215121031,0.989603043,1.820172548,4.048530817,14801.89492,,,
16,60,1.065067053,0.268491983,1.085983992,1.822370052,4.24191308,15852.20363,,,
17,60,0.986752748,0.226315975,1.015548944,1.812831163,4.041448832,14114.57437,,,
18,60,0.956148148,0.170794964,0.941788197,1.739025831,3.807757139,15215.81744,,,
19,60,1.033700228,0.295704126,1.055027008,1.795298576,4.179729939,14028.0303,,,
20,60,1.029190779,0.24002409,1.100620031,1.735167265,4.105002165,13678.16097,,,
