seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.96630621,0.208089828,0.890720129,14.89249682,16.95761299,11236.77312,,17.88355596,11169.06736
12,60,0.995550156,0.159291744,0.843547106,5.785300016,7.783689022,11480.28584,,,
13,60,0.951491833,0.208591223,0.916257143,15.41508603,17.49142623,11315.18173,,,
14,60,0.948561907,0.231731892,0.910817146,18.04184914,20.13296008,11081.45131,,,
15,60,0.950218916,0.193509102,0.965782642,18.8475163,20.95702696,11119.33285,,,
16,60,0.947999001,0.239317179,0.885988951,20.75965858,22.83296371,11270.32291,,,
17,60,0.960741282,0.204717875,0.830247164,17.61775851,19.61346483,10929.0992,,,
18,60,0.988984108,0.197307825,1.007894993,13.08073282,15.27491975,11281.4638,,,
19,60,0.970884085,0.180118084,0.923991919,14.395226,16.47022009,11017.20451,,,
20,60,0.934514999,0.252128839,1.055428982,19.07920313,21.32127595,10959.55836,,,
