seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.94080472,0.251196146,0.96031785,4.33656621,6.488884926,11760.40273,,7.574000978,11224.71278
12,60,0.957779884,0.257850885,0.930853844,7.956256151,10.10274076,11422.93117,,,
13,60,0.970874786,0.140051126,0.765988111,6.443922043,8.320836067,12642.84339,,,
14,60,1.04925108,0.160323143,0.875132322,4.482018232,6.566724777,9400.283378,,,
15,60,0.950877905,0.210677862,0.909852982,5.409893274,7.481302023,11337.02437,,,
16,60,0.977200747,0.222851038,0.982270956,6.847842455,9.030165195,12173.99903,,,
17,60,0.985726833,0.210996866,0.963616133,4.719918251,6.880258083,11417.26392,,,
18,60,0.932662725,0.243119001,0.994645119,4.970534325,7.14096117,11030.29077,,,
19,60,0.938827991,0.224816322,0.884383202,5.319315195,7.36734271,10033.45146,,,
20,60,0.974871159,0.173456907,0.958873272,4.25359273,6.360794067,11028.63763,,,
