seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.926639795,0.251627207,0.961444855,15.40763831,17.54735017,11239.04246,,16.13560345,11126.74618
12,60,0.96329236,0.230556726,0.941302061,21.49704385,23.632195,11562.45281,,,
13,60,0.940109015,0.191805124,0.923616648,7.48689127,9.542422056,12094.32575,,,
14,60,0.932374954,0.207489014,0.844869852,15.76565313,17.75038695,10827.56022,,,
15,60,0.943686247,0.191416979,0.969661951,18.05189204,20.15665722,10588.11774,,,
16,60,0.952197075,0.232825041,0.974827051,11.26306891,13.42291808,11341.86598,,,
17,60,0.948951006,0.251510859,0.844252825,19.06639433,21.11110902,11193.65118,,,
18,60,1.009049177,0.194811821,0.949285746,13.70648026,15.85962701,10913.31512,,,
19,60,0.989106894,0.144420862,0.960988283,7.775821924,9.870337963,10615.20649,,,
20,60,0.955276012,0.195137978,0.883231878,10.42938519,12.46303105,10891.92408,,,
