seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.964134932,0.151190042,0.92352581,4.619469404,6.658320189,12020.34489,,6.933715749,11782.4173
12,60,0.932336092,0.255426884,1.02363801,3.599070311,5.810471296,12466.48261,,,
13,60,0.985590219,0.21410203,0.792289972,3.899977684,5.891959906,12251.93624,,,
14,60,0.95964098,0.18980217,0.831128836,4.949995041,6.930567026,11784.97996,,,
15,60,0.958240986,0.192116976,0.909898043,5.474588871,7.534844875,11749.70545,,,
16,60,0.946003914,0.246431112,0.864955902,6.446154118,8.503545046,12190.12313,,,
17,60,0.941561937,0.233664751,1.000009775,4.614640474,6.789876938,11133.85783,,,
18,60,0.968533039,0.164421082,0.90623188,5.243538141,7.282724142,12065.42508,,,
19,60,0.994830132,0.188283205,0.90336895,4.407790661,6.494272947,11023.88414,,,
20,60,0.92003727,0.180025816,0.753600836,5.586911201,7.440575123,11137.43372,,,
