seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.96572113,0.21495986,0.951983213,3.546640873,5.679305077,11628.31238,,7.688184381,11382.30317
12,60,0.943997145,0.185465097,0.834007025,5.991669893,7.95513916,11537.15632,,,
13,60,0.946745157,0.259329081,0.955940008,7.133797646,9.295811892,11518.08914,,,
14,60,0.998733997,0.128229856,0.752091885,7.57600832,9.455064058,11083.59995,,,
15,60,0.987620831,0.20877409,0.862067938,3.158541918,5.217004776,11465.44466,,,
16,60,0.931008816,0.165103912,0.918164968,6.005090237,8.019367933,11721.14398,,,
17,60,0.946072817,0.195506811,0.885793924,6.003308296,8.030681849,11173.68009,,,
18,60,0.930495977,0.240877151,0.905583143,5.565966845,7.642923117,11505.31868,,,
19,60,0.963519096,0.179886103,0.858001947,5.207376957,7.208784103,11259.78168,,,
20,60,0.945153952,0.218851805,0.937682867,6.276073217,8.377761841,10930.50486,,,
