seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.953477144,0.152507782,0.994107008,4.368637085,6.468729019,12104.81399,,6.8320472,11881.25678
12,60,0.918411016,0.258326054,1.027075768,3.504125834,5.707938671,12581.39026,,,
13,60,0.976725101,0.218361139,1.017597198,3.812073708,6.024757147,12350.18824,,,
14,60,0.944011927,0.193655014,1.017772913,4.102912903,6.258352757,11899.00171,,,
15,60,0.903508902,0.20855689,0.995291948,4.855682135,6.963039875,11849.37208,,,
16,60,0.927917004,0.24580121,1.029665947,5.890915155,8.094299316,12335.06773,,,
17,60,0.94719696,0.242491007,0.977053881,4.556131124,6.722872972,11213.69501,,,
18,60,0.944506884,0.218446732,0.965648174,6.168758392,8.297360182,12148.97444,,,
19,60,1.002818108,0.159796,0.913169861,4.136541128,6.212325096,11114.71775,,,
20,60,0.945271015,0.163625956,0.937023878,5.524876118,7.570796967,11215.34656,,,
