seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.964759827,0.283360004,1.071659088,17.80365348,20.1234324,11305.81425,,18.1830384,10716.92954
12,60,0.96194005,0.132119179,0.804069042,8.001022816,9.899151087,10985.22113,,,
13,60,0.96893692,0.207481623,0.969359159,9.316163301,11.461941,12347.66752,,,
14,60,1.015460253,0.217657804,0.838698864,16.87362003,18.94543695,8616.309713,,,
15,60,0.980670929,0.195002794,0.995790243,15.27139902,17.44286299,10907.65366,,,
16,60,0.930974245,0.204518318,0.863249779,17.56141973,19.56016207,11777.64767,,,
17,60,0.936310053,0.224293232,0.900004864,18.64087963,20.70148778,10907.54301,,,
18,60,0.928331852,0.246773958,0.963865042,17.51138186,19.65035272,10461.92415,,,
19,60,0.958178043,0.246256828,1.026930332,19.07760477,21.30896997,9392.348497,,,
20,60,0.99595499,0.262220144,0.977174044,20.50123787,22.73658705,10467.16579,,,
