seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.306278944,0.395737171,8.23E-05,3.173541546,4.875639915,12556.12323,,1.113312221,0.358318663,0.000310302,3.598147321,5.070088506,11105.80568
11,2,1.087046862,0.356894016,2.058526039,3.217341185,6.719808102,12585.5044,,1.113102174,0.331482196,2.066856718,3.580888653,7.092329741,11128.84627
11,3,1.097647905,0.358798027,3.87187314,3.128244877,8.45656395,12589.07582,,1.071648955,0.365914059,4.316162348,3.592506433,9.346231794,11132.14298
11,4,1.095682144,0.360512972,5.78661418,3.128902674,10.37171197,12588.48699,,1.098898292,0.351718402,6.350204062,3.592695069,11.39351583,11131.52358
11,5,1.072173119,0.371584177,8.107772112,3.121555567,12.67308497,12591.45783,,1.097169185,0.354322791,8.876140332,3.570394492,13.8980268,11132.61453
12,1,1.147672653,0.373487949,0.000321627,3.340914965,4.862397194,12626.66997,,,,,,,
12,2,1.073989868,0.345519781,1.980684042,3.308652163,6.708845854,12650.70741,,,,,,,
12,3,1.050978899,0.3714149,4.30283308,3.332742214,9.057969093,12646.65231,,,,,,,
12,4,1.140196085,0.37096405,6.422796011,3.30802083,11.24197698,12647.35026,,,,,,,
12,5,1.083297968,0.373798847,9.380390167,3.329630136,14.16711712,12648.4219,,,,,,,
13,1,1.089527845,0.362269163,0.000366211,3.730818033,5.182981253,12766.33195,,,,,,,
13,2,1.106026888,0.33089304,1.955308914,3.742673159,7.134902,12790.21556,,,,,,,
13,3,1.074301958,0.366869926,4.207272053,3.721880913,9.37032485,12794.40426,,,,,,,
13,4,1.08842802,0.363475323,6.12178278,3.771869898,11.34555602,12790.11655,,,,,,,
13,5,1.102592945,0.358771801,8.613977909,3.742605448,13.8179481,12786.94556,,,,,,,
14,1,1.059209108,0.318258047,0.000322104,4.206877708,5.584666967,8191.381206,,,,,,,
14,2,1.059847832,0.29084301,2.040934086,4.160411119,7.552036047,8210.952179,,,,,,,
14,3,1.035645962,0.319865942,4.312932968,4.197623014,9.866067886,8214.688532,,,,,,,
14,4,1.076887131,0.320460081,6.27987504,4.217331886,11.89455414,8216.84734,,,,,,,
14,5,1.069416046,0.325661898,8.059124231,4.197491884,13.65169406,8217.910154,,,,,,,
15,1,1.141139984,0.357425928,0.000340939,3.503770113,5.002676964,11079.61649,,,,,,,
15,2,1.219523191,0.32992816,1.989153862,3.530890942,7.069496155,11101.01187,,,,,,,
15,3,1.055020809,0.35750103,4.362097263,3.561170101,9.335789204,11104.99384,,,,,,,
15,4,1.085515976,0.359333992,6.380999804,3.587717295,11.41356707,11100.41932,,,,,,,
15,5,1.092940092,0.359035254,8.959244967,3.518316746,13.92953706,11102.76322,,,,,,,
16,1,1.074886799,0.340209246,0.000314951,3.628323078,5.043734074,12391.00992,,,,,,,
16,2,1.109820127,0.317085028,1.947072029,3.582703114,6.956680298,12413.41835,,,,,,,
16,3,1.066112995,0.439275026,4.197134972,3.605842113,9.308365107,12418.79718,,,,,,,
16,4,1.121306658,0.339385986,6.180089951,3.598930597,11.23971319,12421.09296,,,,,,,
16,5,1.10291028,0.337219,8.413610935,3.591974735,13.44571495,12422.04397,,,,,,,
17,1,1.075668097,0.322650909,0.000390053,4.698005915,6.096714973,9556.947311,,,,,,,
17,2,1.098819017,0.287652969,2.1214149,4.696130037,8.204016924,9573.583237,,,,,,,
17,3,1.068717241,0.317623138,4.318389893,4.736292601,10.44102287,9578.792792,,,,,,,
17,4,1.1167171,0.321128845,5.93699789,4.717684031,12.09252787,9578.625693,,,,,,,
17,5,1.095554113,0.326475143,9.547044992,4.662572622,15.63164687,9577.594393,,,,,,,
18,1,1.1025877,0.343698978,0.000340939,3.317172289,4.763799906,10590.09314,,,,,,,
18,2,1.142803907,0.340729952,2.336207151,3.279441833,7.099182844,10613.47781,,,,,,,
18,3,1.113775015,0.336229801,4.80485034,3.288421869,9.543277025,10616.89896,,,,,,,
18,4,1.100916862,0.340286016,6.705738068,3.27274394,11.41968489,10618.25972,,,,,,,
18,5,1.132050276,0.33938694,9.019731998,3.244822741,13.73599195,10621.32809,,,,,,,
19,1,1.061366081,0.403362036,0.000326872,3.031703949,4.496758938,10809.80522,,,,,,,
19,2,1.095741987,0.375746965,2.179878235,3.017213821,6.668581009,10842.1159,,,,,,,
19,3,1.062030792,0.40869689,4.249520779,3.048812628,8.769061089,10845.88902,,,,,,,
19,4,1.086179972,0.374521732,6.774435043,3.021710157,11.2568469,10844.94182,,,,,,,
19,5,1.096767902,0.376678944,8.871720076,3.017179251,13.36234617,10846.85923,,,,,,,
20,1,1.074784994,0.366087198,0.00029707,3.350345612,4.791514874,10490.0784,,,,,,,
20,2,1.137402058,0.339529037,2.059387922,3.273429155,6.809748173,10507.47594,,,,,,,
20,3,1.092257977,0.382865906,4.53471899,3.304033995,9.313876867,10511.23713,,,,,,,
20,4,1.077152967,0.367115021,6.912711859,3.302039385,11.65901923,10509.0951,,,,,,,
20,5,1.123989105,0.374615908,9.788785934,3.277795792,14.56518674,10510.82095,,,,,,,
