seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1000,0.137910128,0.27683115,4.507578135,0.224068642,5.146388054,1315.448699,,0.167789316,0.185530734,4.238317394,0.14655931,4.738196754,1164.002659
11,5000,0.523844957,0.26311779,4.910208225,3.70579505,9.402966022,6191.4969,,0.506764984,0.244973564,4.743010736,3.034641933,8.529391217,5506.555529
11,10000,1.07695508,0.372770071,4.638079166,12.57897091,18.66677523,12272.86433,,1.040913701,0.35340817,4.742975712,10.7633801,16.90067768,10859.74603
11,15000,1.692368269,0.303671837,4.63025713,24.50201178,31.12830901,18487.91758,,1.648506737,0.412723279,4.762258339,27.51342473,34.33691308,16183.14314
11,20000,2.773387909,0.485095024,4.814930916,27.06966972,35.14308357,24569.64107,,2.307429624,0.513098955,4.77087338,41.98691123,49.57831318,21574.48645
12,1000,0.187398911,0.179376841,4.123440266,0.114020109,4.604236126,1351.382556,,,,,,,
12,5000,0.49676013,0.24810195,4.80963707,3.544579744,9.099078894,6203.711636,,,,,,,
12,10000,1.052690029,0.365849972,5.056478977,17.10203123,23.57705021,12247.5059,,,,,,,
12,15000,1.6382792,0.468676805,5.092660904,28.82196307,36.02157998,18448.8862,,,,,,,
12,20000,2.229931116,0.476264,4.587633848,45.31482911,52.60865808,24495.67984,,,,,,,
13,1000,0.197586298,0.172773838,4.258762836,0.156024933,4.785147905,1352.053014,,,,,,,
13,5000,0.494458675,0.226084948,4.55756712,4.349507332,9.627618074,6296.995389,,,,,,,
13,10000,1.043505192,0.358934164,4.634567261,6.945790529,12.98279715,12507.71666,,,,,,,
13,15000,1.668966055,0.472853184,4.906965733,31.82873201,38.87751698,18544.87998,,,,,,,
13,20000,2.250941753,0.573993921,4.682853222,57.83781934,65.34560823,24715.55458,,,,,,,
14,1000,0.287765026,0.178726912,4.596081018,0.105649233,5.168222189,877.4245456,,,,,,,
14,5000,0.551846027,0.239680052,4.555757046,1.176239967,6.523523092,4133.601736,,,,,,,
14,10000,1.029769897,0.32350111,4.93862772,7.489667416,13.78156614,8074.479076,,,,,,,
14,15000,1.651661873,0.375512123,4.909821033,16.67144299,23.60843801,12118.58966,,,,,,,
14,20000,2.245773077,0.379708767,5.002360821,17.93847656,25.56631923,16161.04073,,,,,,,
15,1000,0.139459848,0.175450802,4.081895113,0.139897108,4.536702871,1164.260845,,,,,,,
15,5000,0.500457048,0.21542716,4.229306936,1.654477835,6.59966898,5619.347629,,,,,,,
15,10000,1.031518936,0.364735842,4.672100782,8.831596136,14.8999517,10858.54235,,,,,,,
15,15000,1.632313013,0.420610666,4.649296284,31.232126,37.93434596,15992.60747,,,,,,,
15,20000,2.236574173,0.568697929,4.962303877,31.09956789,38.86714387,21601.15738,,,,,,,
16,1000,0.168524027,0.165073872,3.851238728,0.131616354,4.31645298,1322.341204,,,,,,,
16,5000,0.498989105,0.266429901,4.965914965,3.33339715,9.064731121,6097.536632,,,,,,,
16,10000,1.020905018,0.329025984,4.622544289,10.64141083,16.61388612,12140.1248,,,,,,,
16,15000,1.620179892,0.45488596,4.742880821,40.63587642,47.45382309,17905.65951,,,,,,,
16,20000,2.21222496,0.389574766,4.761849165,39.73747396,47.10112286,23958.6501,,,,,,,
17,1000,0.137495995,0.175749779,4.558112144,0.192698002,5.06405592,988.875412,,,,,,,
17,5000,0.489557981,0.24999094,4.918945074,4.247996092,9.906490088,4707.65395,,,,,,,
17,10000,1.023830891,0.31619668,4.733522177,12.51139331,18.58494306,9384.887935,,,,,,,
17,15000,1.639304876,0.335678101,4.611270189,20.99808693,27.5843401,14025.41424,,,,,,,
17,20000,2.248728037,0.557849884,4.741472006,25.22835684,32.77640676,18760.82886,,,,,,,
18,1000,0.139051914,0.179469109,4.208480835,0.123711109,4.650712967,1083.857644,,,,,,,
18,5000,0.503395081,0.237483978,4.518239021,3.050817728,8.309935808,5212.367008,,,,,,,
18,10000,1.057823896,0.344480991,4.643575668,7.945076704,13.99095726,10392.72996,,,,,,,
18,15000,1.64685607,0.494049072,4.96136713,37.99769163,45.0999639,15435.72854,,,,,,,
18,20000,2.236220121,0.532873869,4.739273071,65.92508292,73.43344998,20578.95639,,,,,,,
19,1000,0.142029047,0.173758984,4.089635134,0.16011548,4.565538645,1095.56386,,,,,,,
19,5000,0.493952036,0.245490074,4.59787488,2.418037891,7.755354881,5375.586214,,,,,,,
19,10000,1.026505947,0.383274078,4.590398073,11.56083584,17.56101394,10501.97719,,,,,,,
19,15000,1.66899991,0.444403887,4.650811911,23.23199725,29.99621296,15558.2735,,,,,,,
19,20000,2.394843102,0.486800194,4.541943073,37.67491579,45.09850216,20759.68674,,,,,,,
20,1000,0.140671968,0.178096056,4.107949734,0.11779213,4.544509888,1088.818807,,,,,,,
20,5000,0.5143888,0.257928848,5.366657019,2.865570545,9.004545212,5227.258191,,,,,,,
20,10000,1.045632124,0.375312805,4.899863005,12.02702808,18.34783602,10216.63215,,,,,,,
20,15000,1.62613821,0.356891155,4.467252254,19.21431923,25.66460085,15313.47474,,,,,,,
20,20000,2.245671988,0.680131197,4.874113798,72.04292011,79.8428371,20143.66881,,,,,,,
