seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.934402943,0.231955051,1.030077934,16.55584002,18.75227594,11304.19527,,15.32150075,11146.87082
12,60,0.960649014,0.193468094,0.943684101,9.346335649,11.44413686,11151.58609,,,
13,60,0.978842974,0.13619709,0.984436035,13.35374188,15.45321798,11533.85949,,,
14,60,0.95715785,0.231337786,1.030470848,13.09502244,15.31398892,10673.92211,,,
15,60,0.951554775,0.219455004,0.958101988,11.19307804,13.32218981,11332.42591,,,
16,60,0.938103199,0.167794228,0.922594786,9.573137999,11.60163021,11547.10174,,,
17,60,0.91753912,0.2386868,1.096748829,18.40122342,20.65419817,11091.61696,,,
18,60,0.940070868,0.195239067,0.990419865,11.76429892,13.89002872,11051.29304,,,
19,60,0.947126865,0.160894871,1.038822889,11.02155232,13.16839695,10807.911,,,
20,60,0.971088886,0.197632074,0.983728886,17.46249413,19.61494398,10974.79662,,,
