seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.93648982,0.222711802,0.906376839,8.52033639,10.58591485,11447.8142,,14.72234447,11207.7388
12,60,0.979788065,0.194182158,0.865561962,12.3991468,14.43867898,12169.5882,,,
13,60,0.978148937,0.184684038,0.910302877,7.810220242,9.883356094,12679.87221,,,
14,60,1.017703056,0.177672148,0.890776873,12.6221149,14.70826697,10680.78233,,,
15,60,0.94748497,0.244774818,1.017873287,18.33564782,20.5457809,10430.26969,,,
16,60,0.961349726,0.224072218,0.974475861,18.46745515,20.62735295,11292.30596,,,
17,60,0.948548079,0.187361717,0.825845957,6.287114382,8.248870134,11454.81949,,,
18,60,0.930732012,0.146294832,0.834450006,8.106840134,10.01831698,11017.57077,,,
19,60,0.936144114,0.179419041,0.909439087,17.77346253,19.79846478,10009.95123,,,
20,60,0.98426199,0.223878145,0.915436983,16.24486494,18.36844206,10894.41388,,,
