seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.042794943,0.199254036,0.857677937,1.931303024,4.03102994,14617.34624,,4.086772728,14420.40453
12,60,1.056242228,0.247522831,0.840913057,1.951195717,4.095873833,15055.40088,,,
13,60,0.998223066,0.202258825,0.980957031,2.026060104,4.207499027,15359.09083,,,
14,60,1.01362896,0.131740808,0.781988859,1.900879383,3.82823801,13929.75541,,,
15,60,1.054871082,0.235244989,0.933383942,1.938294888,4.161794901,14272.84939,,,
16,60,1.019369841,0.185573816,0.923694134,1.939733028,4.068370819,14952.04535,,,
17,60,1.022595882,0.210876942,0.932764292,1.932270765,4.098507881,14089.33165,,,
18,60,1.046079159,0.221436977,0.95939517,1.920227528,4.147138834,14439.07351,,,
19,60,0.997472286,0.213201284,0.889389753,1.876041651,3.976104975,13554.30748,,,
20,60,1.107848167,0.215819597,0.961265087,1.968236208,4.25316906,13934.84453,,,
