seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.938240051,0.177865028,0.917278051,11.77761173,13.81099486,11289.59538,,16.70523901,11010.6419
12,60,0.956139088,0.19502306,0.795337915,13.22289896,15.16939902,12099.67263,,,
13,60,0.99110198,0.179131985,0.919572115,9.571500063,11.66130614,12764.36681,,,
14,60,0.933499098,0.240932226,0.85627389,17.77864861,19.80935383,10351.65871,,,
15,60,0.955744982,0.221386909,0.976424217,18.21416116,20.36771727,10119.26496,,,
16,60,0.960107088,0.165008068,0.83480525,8.182866573,10.14278698,11193.95736,,,
17,60,0.954454184,0.28334403,0.984517097,19.56160259,21.7839179,11082.24935,,,
18,60,0.96779871,0.240282059,0.90357995,12.67193627,14.78359699,10720.42312,,,
19,60,1.035137653,0.171073914,0.77045989,18.68684268,20.66351414,9722.093525,,,
20,60,0.982590199,0.214924097,0.876103878,16.78618479,18.85980296,10763.13718,,,
