seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.725031853,0.019695997,0.000338793,1.798724413,2.543791056,16513.27492,,3,0.752338438,0.018305447,0.000377805,1.707074122,2.478095813,13140.42053
11,9,0.759757042,0.034744978,0.000733137,1.776401758,2.571636915,16537.49234,,9,0.752271521,0.029205375,0.000818882,1.713301804,2.495597582,13144.1408
11,15,0.789563894,0.046154022,0.004748106,1.776394129,2.616860151,16552.27735,,15,0.776175988,0.044079976,0.004772465,1.719629288,2.544657717,13167.63347
11,21,0.793905973,0.053447008,0.016204119,1.784751892,2.648308992,16575.18043,,21,0.799140472,0.05827317,0.016478209,1.721257024,2.595148876,13174.42988
11,27,0.813393831,0.060415983,0.040150881,1.778457403,2.692418098,16569.74348,,27,0.815195913,0.075422306,0.043857021,1.722649598,2.657124839,13182.25633
11,30,0.802689075,0.099076748,0.064689875,1.78010726,2.746562958,16746.95257,,30,0.826230893,0.086518984,0.064794924,1.727758479,2.70530328,13203.79775
11,45,0.885843992,0.105440855,0.334282875,1.804997444,3.130565166,16577.69603,,45,0.882687232,0.131385508,0.318348475,1.736254079,3.068675294,13215.76383
11,60,0.951214075,0.237796307,1.058520079,1.825241566,4.072772026,16819.6116,,60,0.946673851,0.199549417,0.980799127,1.751367195,3.87838959,13257.03537
11,90,1.082452059,0.304085016,4.829278946,1.828472853,8.044288874,16792.96694,,90,1.07063957,0.336554375,4.82040323,1.767119968,7.994717143,13293.07716
11,120,1.240072012,0.482794046,15.37355876,1.890384912,18.98680973,16817.36883,,120,1.21976388,0.524046955,14.89175956,1.78720819,18.42277859,13351.73703
12,3,0.737160206,0.025224924,0.000538826,1.718241692,2.481165648,16164.79516,,,,,,,,
12,9,0.753832102,0.044267654,0.001116276,1.700533152,2.499749184,16212.09796,,,,,,,4884.048872,
12,15,0.824833632,0.062100887,0.006464005,1.675649166,2.569047689,16198.4638,,,,,,,4.884048872,
12,21,0.78656888,0.076953173,0.018985033,1.740572929,2.623080015,16194.17666,,,,,,,,
12,27,0.794732094,0.085526228,0.047718048,1.689040661,2.617017031,16212.90141,,,,,,,,
12,30,0.8020401,0.083395004,0.06275773,1.722200155,2.67039299,16341.99331,,,,,,,,
12,45,0.871795177,0.209128857,0.355684996,1.703380108,3.139989138,16246.87301,,,,,,,,
12,60,0.948078871,0.144986153,0.907435179,1.710502625,3.711002827,16294.17085,,,,,,,,
12,90,1.075567722,0.331320047,4.543161154,1.724617004,7.674665928,16460.59744,,,,,,,,
12,120,1.211973906,0.525225878,14.20968699,1.741179228,17.68806601,16472.37382,,,,,,,,
13,3,0.739573956,0.020057917,0.000333071,1.878905058,2.638870001,16948.04672,,,,,,,,
13,9,0.742192745,0.024016142,0.000740767,1.893562555,2.660512209,16943.34605,,,,,,,,
13,15,0.783296108,0.022519827,0.004327297,1.886817932,2.696961164,16934.94884,,,,,,,,
13,21,0.794034243,0.029729128,0.015474319,1.889781475,2.729019165,16948.81195,,,,,,,,
13,27,0.796815157,0.036995173,0.039075851,1.879884005,2.752770185,16954.48743,,,,,,,,
13,30,0.813196898,0.044630051,0.062638044,1.897955894,2.818420887,16916.11056,,,,,,,,
13,45,0.94068408,0.159774303,0.335203886,1.907568693,3.343230963,17052.65443,,,,,,,,
13,60,0.928175926,0.109661818,0.949826717,1.913405657,3.901070118,16987.68903,,,,,,,,
13,90,1.053707123,0.286720991,4.901301861,1.917551994,8.159281969,17235.50123,,,,,,,,
13,120,1.226984262,0.459443092,15.16062284,1.947740793,18.79479098,17278.73489,,,,,,,,
14,3,0.736655951,0.011168957,0.000396729,1.604712486,2.352934122,9106.136026,,,,,,,,
