seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1000,0.178539038,0.241513014,4.118793964,0.13368392,4.672529936,1386.673964,,0.202002668,0.186338592,4.218754888,0.148556304,4.755652452,1141.352289
11,5000,0.509428978,0.236949921,4.498387098,2.373047113,7.61781311,6392.147784,,0.511859941,0.2495399,4.459386206,2.934075856,8.154861903,5406.542135
11,10000,1.051648855,0.316988707,4.291414976,9.905688524,15.56574106,12574.26574,,1.058718562,0.333824754,4.338307858,9.807628036,15.53847921,10666.96279
11,15000,1.665844917,0.488461971,4.575805902,30.96518326,37.69529605,18773.29467,,1.677267981,0.39252584,4.317804408,22.47387857,28.8614768,15904.80869
11,20000,2.373753071,0.435127974,4.44741416,53.19856977,60.45486498,25008.55676,,2.318615723,0.530234265,4.499433351,64.57491868,71.92320201,21053.55152
12,1000,0.209228992,0.174356937,3.713114977,0.20982337,4.306524277,1297.968527,,,,,,,
12,5000,0.516677141,0.256635904,4.104123116,2.498520851,7.375957012,6295.756394,,,,,,,
12,10000,1.041630983,0.348368883,3.986372232,8.096750736,13.47312284,12389.24047,,,,,,,
12,15000,1.732098103,0.388490915,4.22074914,27.28900099,33.63033915,18399.37975,,,,,,,
12,20000,2.346976995,0.506145954,4.243868828,56.11129642,63.20828819,24493.03317,,,,,,,
13,1000,0.279214144,0.178599834,4.560868025,0.1321702,5.150852203,1380.061143,,,,,,,
13,5000,0.522994757,0.280614853,4.519644976,4.749480486,10.07273507,6359.24997,,,,,,,
13,10000,1.054610968,0.275454044,4.044380188,13.37514997,18.74959517,12633.43082,,,,,,,
13,15000,1.690927029,0.42713809,4.282510757,24.6664269,31.06700277,18869.60279,,,,,,,
13,20000,2.299041033,0.712788105,4.654041052,74.95587873,82.62174892,24954.1058,,,,,,,
14,1000,0.248858213,0.179981232,4.17104888,0.102642775,4.702531099,776.3608145,,,,,,,
14,5000,0.515081882,0.24401021,4.348001003,2.645349026,7.752442122,3629.343923,,,,,,,
14,10000,1.071635962,0.341158867,4.556175232,6.10316205,12.07213211,7215.243231,,,,,,,
14,15000,1.682391167,0.411875248,4.371981144,20.53830528,27.00455284,10742.63769,,,,,,,
14,20000,2.332162142,0.391433954,4.657530069,42.3976295,49.77875566,14167.60821,,,,,,,
15,1000,0.304749966,0.206496954,5.279150724,0.198677301,5.989074945,1110.009697,,,,,,,
15,5000,0.513373852,0.252362013,4.581621885,3.676997185,9.024354935,5371.58663,,,,,,,
15,10000,1.107844114,0.362439871,4.370075941,11.65760303,17.49796295,10516.13557,,,,,,,
15,15000,1.677257299,0.387666225,4.199460745,19.68665671,25.95104098,15778.7171,,,,,,,
15,20000,2.291938066,0.363221884,4.248694181,70.94759774,77.85145187,20888.49522,,,,,,,
16,1000,0.134268999,0.176656008,4.059512854,0.136712074,4.507149935,1339.681322,,,,,,,
16,5000,0.501353025,0.263011217,5.073493958,2.679892778,8.517750978,6179.576109,,,,,,,
16,10000,1.05258894,0.303251028,4.453405857,6.369005203,12.17825103,12249.41941,,,,,,,
16,15000,1.650205135,0.446012974,4.68956399,33.15743399,39.94321609,18046.6887,,,,,,,
16,20000,2.332378149,0.647798061,4.689281225,65.45064855,73.12010598,24056.68339,,,,,,,
17,1000,0.178975105,0.182448864,4.309653997,0.126765966,4.797843933,962.3792483,,,,,,,
17,5000,0.491790056,0.224810123,4.609138966,3.102593899,8.428333044,4536.724875,,,,,,,
17,10000,1.040136814,0.331823111,4.685214996,13.54004216,19.59721708,8910.868408,,,,,,,
17,15000,1.680516005,0.308628082,4.443980932,16.06135106,22.49447608,13333.11524,,,,,,,
17,20000,2.342283964,0.631289721,4.203916073,79.05377054,86.2312603,17460.31222,,,,,,,
18,1000,0.16878891,0.182649136,4.449029684,0.143737078,4.944204807,1043.121629,,,,,,,
18,5000,0.503470898,0.253702879,4.367440939,1.97621727,7.100831985,5075.274034,,,,,,,
18,10000,1.055781126,0.367653847,4.043939114,11.37301087,16.84038496,10060.02555,,,,,,,
18,15000,1.65089798,0.390897989,4.260416031,12.77891898,19.08113098,15078.79752,,,,,,,
18,20000,2.26822114,0.683104992,4.632073879,66.56465411,74.14805412,19851.7623,,,,,,,
19,1000,0.18162322,0.167865038,3.689176083,0.107674837,4.146339178,1090.402142,,,,,,,
19,5000,0.523539782,0.243432045,4.4407022,3.924257994,9.13193202,5111.26771,,,,,,,
19,10000,1.042519808,0.333227158,4.294120789,7.966047049,13.6359148,10150.43444,,,,,,,
19,15000,1.661618948,0.351530075,4.125519276,17.84409475,23.98276305,15099.24163,,,,,,,
19,20000,2.285938978,0.512037039,4.733174086,77.60380101,85.13495111,19932.78551,,,,,,,
20,1000,0.135780096,0.172818899,3.837199688,0.193675518,4.339474201,1026.8644,,,,,,,
20,5000,0.520889044,0.239869833,4.051307917,1.71440196,6.526468754,5114.493919,,,,,,,
20,10000,1.068788052,0.357882023,4.65797925,9.689820766,15.77447009,9970.564288,,,,,,,
20,15000,1.680923223,0.324556828,4.008056164,21.75141382,27.76495004,14926.61186,,,,,,,
20,20000,2.313463688,0.41939497,4.484339952,59.46534038,66.68253899,19722.17265,,,,,,,
