seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.949280739,0.209893227,1.003074884,4.27335,6.43559885,11858.55353,,6.882325435,11700.99439
12,60,0.968311787,0.246249914,0.775485992,4.817767382,6.807815075,12210.69648,,,
13,60,0.961370945,0.170209169,0.933530807,7.52325511,9.588366032,11951.24113,,,
14,60,0.951614857,0.229091644,0.972630978,5.162900686,7.316238165,11612.73068,,,
15,60,0.981161118,0.173019886,0.785907984,4.90789175,6.847980738,11651.60052,,,
16,60,0.976697683,0.175850868,0.912754774,5.635705471,7.701008797,12119.09792,,,
17,60,0.925285816,0.210540056,1.041241169,3.392564774,5.569631815,11201.59644,,,
18,60,0.960907936,0.22616601,0.735561848,4.666934252,6.589570045,11974.95272,,,
19,60,0.94197607,0.217046022,0.841577768,3.410506964,5.411106825,11218.73425,,,
20,60,0.941897154,0.243086815,0.955718279,4.415235758,6.555938005,11210.74026,,,
