seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.986009121,0.245429039,1.040139914,1.84691906,4.118497133,15172.8486,,4.013785529,14634.16001
12,60,1.003674746,0.159129858,0.907604933,1.837699413,3.90810895,14883.90118,,,
13,60,1.132857084,0.242261171,0.934585094,1.899315596,4.209018946,15192.37243,,,
14,60,0.982898951,0.196034193,0.933181047,1.811193943,3.923308134,14383.5058,,,
15,60,0.997090816,0.177516937,0.931664705,1.853720427,3.959992886,14530.3462,,,
16,60,1.046025991,0.220534086,0.877404928,1.914052963,4.058017969,15415.63072,,,
17,60,1.027217865,0.202342272,0.872030258,1.821292877,3.922883272,14079.43304,,,
18,60,1.047306061,0.146296024,0.870657921,1.838196039,3.902456045,14807.25679,,,
19,60,1.048014879,0.230615854,1.059888124,1.814738035,4.153256893,14055.50159,,,
20,60,1.084048986,0.168410063,0.8871243,1.842731714,3.982315063,13820.80374,,,
