seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.950856924,0.244517088,1.08590579,17.13639688,19.41767669,11291.35785,,18.39820497,11224.86682
12,60,0.973779917,0.200217724,0.798248053,16.78196406,18.75420976,11863.42103,,,
13,60,0.956788063,0.153445244,0.876938105,8.180143833,10.16731524,12288.55869,,,
14,60,0.945198059,0.243806839,0.910973072,15.97590232,18.07588029,10846.32166,,,
15,60,0.985450983,0.154829979,0.902152061,13.80622387,15.84865689,11156.38615,,,
16,60,0.99804616,0.226607084,0.986617804,20.57303476,22.78430581,11708.75199,,,
17,60,0.995242119,0.148909807,0.817436934,15.17329407,17.13488293,10875.0008,,,
18,60,0.956699848,0.238801956,0.855411053,19.50313711,21.55404997,11090.99272,,,
19,60,0.947777033,0.21578598,0.884063959,18.55887723,20.6065042,10351.46365,,,
20,60,0.95032382,0.201470852,0.931025982,17.55574727,19.63856792,10776.41362,,,
