seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.961123705,0.151062965,0.905580997,1.653981447,3.671749115,15007.61032,,3.756632471,14765.25845
12,60,0.954674959,0.189125776,0.786602974,1.672418356,3.602822065,16179.29894,,,
13,60,0.97986412,0.178053856,0.899491072,1.749428034,3.806837082,17263.99727,,,
14,60,0.931729078,0.241358042,0.861763,1.664234638,3.699084759,13859.0814,,,
15,60,0.951702118,0.220829964,0.964085817,1.685499191,3.82211709,13608.55782,,,
16,60,0.944151878,0.159641266,0.831233025,1.705812693,3.640838861,14955.68605,,,
17,60,0.955174923,0.276468039,0.984518051,1.710685015,3.926846027,14958.05953,,,
18,60,0.97059083,0.216847897,0.902739048,1.682959318,3.773137093,14436.91182,,,
19,60,1.004194975,0.170738935,0.790169954,1.81892705,3.784030914,12963.20896,,,
20,60,1.017100096,0.228966951,0.887506962,1.705287695,3.838861704,14420.17234,,,
