seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.960016251,0.269435883,1.152108192,19.29232359,21.67388391,11118.15383,,16.53079302,11123.95178
12,60,0.960626125,0.188279152,0.920687199,7.867816448,9.937408924,11374.68529,,,
13,60,0.944316864,0.231579065,0.877087116,21.7724328,23.82541585,11286.95942,,,
14,60,0.940265894,0.223784924,0.95239234,19.04703283,21.16347599,10932.92503,,,
15,60,0.964774132,0.115177155,0.791387796,11.73913479,13.61047387,11076.63064,,,
16,60,0.978728056,0.193856001,0.931398869,15.28072906,17.38471198,11320.13846,,,
17,60,0.991688013,0.254806995,1.041744709,14.0918591,16.38009882,11015.002,,,
18,60,0.939771891,0.218157053,0.87886095,9.318940163,11.35573006,11159.75772,,,
19,60,0.940789938,0.165157795,0.836044073,11.59968805,13.54167986,11015.12038,,,
20,60,0.988480091,0.193367243,0.720058918,14.53314471,16.43505096,10940.14506,,,
