seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.930539131,0.209841967,1.08689785,4.202366114,6.429645061,11931.61817,,7.109501982,11787.10804
12,60,0.935436964,0.240084887,0.916481256,4.298159838,6.390162945,12320.09145,,,
13,60,0.940932035,0.174969196,0.974460125,7.422584534,9.51294589,12056.11823,,,
14,60,0.962179184,0.213891983,1.140723944,5.060386896,7.377182007,11686.03995,,,
15,60,0.960522652,0.179542065,0.986793995,4.991550207,7.118408918,11773.63716,,,
16,60,0.93418479,0.213545799,1.041809082,7.273776531,9.463316202,12187.12221,,,
17,60,0.914553165,0.216420889,1.04019928,3.300412655,5.471585989,11288.68043,,,
18,60,0.938378096,0.241467237,0.927400112,5.207891464,7.315136909,12038.60234,,,
19,60,0.934541225,0.212861061,1.049424887,3.408949614,5.605776787,11290.52169,,,
20,60,0.972786188,0.218540192,1.002627134,4.216905594,6.410859108,11298.64877,,,
