seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.927804947,0.267897844,1.083180904,19.2406981,21.51958179,12378.74387,,18.52915051,10573.73022
12,60,0.93217206,0.166059017,0.800339222,11.12578058,13.02435088,12252.97355,,,
13,60,0.938024044,0.131557941,0.768126249,14.01174092,15.84944916,12616.75959,,,
14,60,0.960767031,0.195538998,0.984095812,18.8424592,20.98286104,7090.442363,,,
15,60,0.93456316,0.183367968,0.872506142,10.85738969,12.84782696,10520.99808,,,
16,60,0.95276022,0.183864832,0.783630133,14.04021382,15.96046901,12110.39608,,,
17,60,0.969256878,0.245405912,1.107751846,15.21694636,17.539361,8865.042642,,,
18,60,0.9796772,0.188722134,0.861851931,20.25075984,22.2810111,9941.89817,,,
19,60,1.031480074,0.279778957,0.870028973,19.98346114,22.16474915,10069.03442,,,
20,60,1.000284195,0.246065855,0.874680996,21.00081396,23.12184501,9891.013432,,,
