seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.929343939,0.172565937,0.83468318,5.764776707,7.701369762,11395.54683,,7.36864655,11236.81629
12,60,0.92901206,0.218854904,0.928763866,4.975039244,7.051670074,11228.94072,,,
13,60,0.965073109,0.140827894,0.796788931,6.708410025,8.611099958,11871.50629,,,
14,60,0.970567226,0.243613958,0.975372791,4.294047117,6.483601093,10546.11213,,,
15,60,0.932737112,0.213706017,0.914811373,4.785235405,6.846489906,11353.91682,,,
16,60,0.999654055,0.196712971,0.885530949,4.673927069,6.755825043,11816.60068,,,
17,60,0.938036919,0.242151976,0.922222137,5.072275877,7.174686909,11288.63401,,,
18,60,0.982906818,0.209651232,0.878057241,3.726276636,5.796891928,11092.62432,,,
19,60,0.945226908,0.236739635,0.885202885,8.067336559,10.13450599,10781.94674,,,
20,60,0.93808198,0.169053078,0.827835798,5.195353985,7.130324841,10992.33436,,,
