seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.956530809,0.225230932,0.963824272,18.4245851,20.57017112,11812.58161,,18.9440181,11485.20997
12,60,0.949717045,0.246578932,1.004140854,19.0764854,21.27692223,12222.23786,,,
13,60,0.941868067,0.207877159,1.028156757,16.89735699,19.07525897,12043.68726,,,
14,60,0.995037079,0.247739792,1.022286177,20.14077091,22.40583396,11347.59744,,,
15,60,0.922676802,0.211013794,0.978850126,13.75524426,15.86778498,11513.26777,,,
16,60,0.936438084,0.203608036,1.018518925,15.14193392,17.30049896,12019.87982,,,
17,60,0.968342066,0.248152971,1.043345213,13.13959885,15.3994391,10611.31558,,,
18,60,0.936354876,0.239944935,0.97561121,20.59878182,22.75069284,11738.47549,,,
19,60,0.942592144,0.222519159,1.031947851,11.76481962,13.96187878,10775.69169,,,
20,60,0.950847864,0.204725981,1.070237875,18.60588837,20.83170009,10767.36516,,,
