seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.966814041,0.242246866,0.997051001,1.959862232,4.16597414,14492.19129,,4.18798821,14289.0332
12,60,1.007349014,0.218593121,1.063775063,2.021957874,4.311675072,14862.17801,,,
13,60,1.032117128,0.212011099,0.985479832,2.085175037,4.314783096,15040.61673,,,
14,60,0.954242945,0.236598969,0.943801165,1.920269966,4.054913044,14147.69846,,,
15,60,0.942954063,0.221884966,1.05451417,1.950984716,4.170337915,13665.36886,,,
16,60,0.968789101,0.225069761,0.993420124,1.999449968,4.186728954,14475.48337,,,
17,60,0.953671932,0.22840786,0.982964993,2.014811039,4.179855824,14397.38879,,,
18,60,0.964918613,0.205660105,1.025737047,1.974586248,4.170902014,14046.89974,,,
19,60,0.940787792,0.227427721,1.075931311,1.914129257,4.158276081,13629.86203,,,
20,60,0.946334839,0.273792028,0.951339006,1.994970083,4.166435957,14132.64473,,,
