seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.789496899,0.021349192,0.000303984,1.879354715,2.690504789,15817.46679,,3,0.757760904,0.016798811,0.000346518,1.756100457,2.531006689,13324.93413
11,9,0.795489073,0.022065163,0.000806093,1.871828556,2.690188885,15865.80598,,9,0.758649259,0.028158848,0.000814037,1.76269938,2.550321524,13335.15409
11,15,0.776170969,0.05858016,0.005537033,1.873246908,2.71353507,15968.39989,,15,0.783981214,0.04250731,0.004578967,1.763772535,2.594840026,13352.77018
11,21,0.835021973,0.065005779,0.017628193,1.91070199,2.828357935,16006.95458,,21,0.802211955,0.057814319,0.015904973,1.76706485,2.642996097,13367.64011
11,27,0.844037056,0.121377945,0.044647932,1.890324831,2.900387764,16112.15425,,27,0.818401256,0.074393055,0.042218425,1.775266106,2.710278842,13384.52663
11,30,0.832616806,0.064544916,0.051148176,1.88322711,2.831537008,15927.49876,,30,0.833944499,0.082868059,0.06088414,1.7770122,2.754708898,13381.13368
11,45,0.927467823,0.142162323,0.296088934,1.90321207,3.26893115,16081.4113,,45,0.893041694,0.131513348,0.28803616,1.784317887,3.096909089,13417.34445
11,60,0.952969074,0.167940855,0.785623074,1.90187192,3.808404922,16030.44733,,60,0.950165255,0.196059332,0.877298384,1.793822448,3.817345419,13446.45391
11,90,1.091541052,0.334496975,3.947010994,1.928001165,7.301050186,16018.52414,,90,1.080168693,0.336272504,4.501213293,1.810126128,7.727780619,13499.07098
11,120,1.186496019,0.527026892,13.929708,1.936578751,17.57980967,16104.933,,120,1.230187879,0.519103982,13.9529731,1.828417008,17.53068197,13546.85775
12,3,0.726693869,0.016894817,0.000324011,1.750581503,2.4944942,15888.95809,,,,,,,,
12,9,0.751512051,0.031327963,0.000743866,1.755171061,2.53875494,15843.15441,,,,,,,4795.686918,
12,15,0.749949932,0.035179138,0.004868746,1.746570349,2.536568165,15824.91332,,,,,,,4.795686918,
12,21,0.810745001,0.051122904,0.014461994,1.760128021,2.63645792,15826.18098,,,,,,,,
12,27,0.80719471,0.111314774,0.042354822,1.785964727,2.746829033,15939.47908,,,,,,,,
12,30,0.816515207,0.114605904,0.063416004,1.762699842,2.757236958,16078.27833,,,,,,,,
12,45,0.877893209,0.126449823,0.297391891,1.771627903,3.073362827,15939.11298,,,,,,,,
12,60,0.952624083,0.20417285,1.001103163,1.783165932,3.941066027,16168.50879,,,,,,,,
12,90,1.084160805,0.334836245,4.246177912,1.829348803,7.494523764,16300.03832,,,,,,,,
12,120,1.202823877,0.559762955,15.2205267,1.894458771,18.8775723,16249.56869,,,,,,,,
13,3,0.748103142,0.010121822,0.000328779,1.971109152,2.729662895,16398.23236,,,,,,,,
13,9,0.754480839,0.024963856,0.000718117,1.980657339,2.76082015,16410.06136,,,,,,,,
13,15,0.791786194,0.033074856,0.00408721,1.980400801,2.80934906,16420.25136,,,,,,,,
13,21,0.789888144,0.035438061,0.014808893,1.985778809,2.825913906,16430.69586,,,,,,,,
13,27,0.816283941,0.042213917,0.06323719,2.025424004,2.947159052,16415.3391,,,,,,,,
13,30,0.843955278,0.108238697,0.063472271,1.989299536,3.004965782,16296.90628,,,,,,,,
13,45,0.890548944,0.149788141,0.299814939,2.004047155,3.344199181,16467.97102,,,,,,,,
13,60,0.944256067,0.145528078,0.801782846,2.016204357,3.907771349,16416.71937,,,,,,,,
13,90,1.119776964,0.32806921,4.23624897,2.029824734,7.713919878,16637.77279,,,,,,,,
13,120,1.234554291,0.485291958,12.76825976,2.039304972,16.52741098,16717.9483,,,,,,,,
14,3,0.760065079,0.018208027,0.000380039,1.658151865,2.43680501,10098.7838,,,,,,,,
14,9,0.744095087,0.03892684,0.001024961,1.61838913,2.402436018,10150.98782,,,,,,,,
14,15,0.781901121,0.054963112,0.005713224,1.629688501,2.472265959,10131.34253,,,,,,,,
14,21,0.793056965,0.063148022,0.015492916,1.627762079,2.499459982,10160.71251,,,,,,,,
14,27,0.820183039,0.078611851,0.041955948,1.630313158,2.571063995,10159.49131,,,,,,,,
14,30,0.832033157,0.062503099,0.056533813,1.63429904,2.58536911,10096.24221,,,,,,,,
14,45,0.872744083,0.082878113,0.244429827,1.641162157,2.84121418,10120.69207,,,,,,,,
14,60,0.93898201,0.146856308,0.99477911,1.65356946,3.734186888,10170.54745,,,,,,,,
14,90,1.066409826,0.288013697,4.254348993,1.663936377,7.272708893,10254.9408,,,,,,,,
14,120,1.242601871,0.46709609,12.88765216,1.723588705,16.32093883,10297.57656,,,,,,,,
15,3,0.745119095,0.017631054,0.000355244,1.743894577,2.506999969,14077.05825,,,,,,,,
15,9,0.723679066,0.033452034,0.000840902,1.732485056,2.490457058,14007.48769,,,,,,,,
15,15,0.770851135,0.04408884,0.005631924,1.745690823,2.566262722,14093.21131,,,,,,,,
15,21,0.771553993,0.077440977,0.017416,1.751723051,2.618134022,14076.62425,,,,,,,,
15,27,0.775996208,0.08494401,0.046281099,1.77041769,2.677639008,14080.331,,,,,,,,
15,30,0.824280024,0.089632988,0.057668924,1.752259016,2.723840952,14047.31573,,,,,,,,
15,45,0.891204119,0.119682074,0.31929493,1.766704798,3.09688592,14114.98691,,,,,,,,
