seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.073681355,0.228301764,0.968356133,4.230816603,6.501155853,12200.05002,,9.667399573,11041.89739
12,60,0.937695026,0.184270859,0.88165307,7.853876114,9.85749507,12132.10473,,,
13,60,1.008361816,0.129879951,0.673595905,10.55276823,12.3646059,12149.38762,,,
14,60,0.949306965,0.146539927,0.919443846,11.20624518,13.22153592,8905.378722,,,
15,60,0.995552063,0.202451944,0.837865829,3.883520126,5.919389963,11193.22154,,,
16,60,0.978453159,0.153583765,0.769457102,8.660961151,10.56245518,11993.49538,,,
17,60,0.967062712,0.228896856,0.812844038,5.887868404,7.89667201,9950.860432,,,
18,60,1.015812635,0.200198889,0.923732996,13.57454038,15.7142849,10548.07672,,,
19,60,0.978212833,0.216835022,0.822985888,5.183658123,7.201691866,10792.97535,,,
20,60,0.968015194,0.168467999,0.814509153,5.483716726,7.434709072,10553.42336,,,
