seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.062831879,0.175326109,0.984149933,8.660553932,10.88286185,11740.87109,,7.624289465,11311.0189
12,60,0.967223883,0.237625837,1.030102015,4.984168053,7.219119787,11912.38638,,,
13,60,0.942946196,0.211751938,1.030367851,6.442073822,8.627139807,11854.33455,,,
14,60,0.966099977,0.224651814,0.944295883,5.253881454,7.388929129,10228.96595,,,
15,60,0.995841026,0.217848063,1.038628817,6.28865099,8.540968895,11339.65557,,,
16,60,0.983283997,0.229480982,1.01590395,4.774759054,7.003427982,11782.5408,,,
17,60,0.959476948,0.252622843,0.945963144,4.169489145,6.32755208,10756.56885,,,
18,60,0.968564987,0.190026045,0.991605043,4.232498884,6.38269496,11233.88788,,,
19,60,0.964874029,0.230792046,1.04148674,5.871557236,8.108710051,11202.41038,,,
20,60,0.997443914,0.208022118,0.985987186,3.570036888,5.761490107,11058.56757,,,
