seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost
11,3,0.8917107582092285,0.017813920974731445,0.00011301040649414062,20.92411231994629,21.833750009536743,11824.773648925468
11,9,0.769707202911377,0.0459437370300293,0.0009069442749023438,20.731053113937378,21.547610998153687,11808.8191803051
11,15,0.8051168918609619,0.0441288948059082,0.00545811653137207,20.98330521583557,21.838009119033813,11817.12106348063
11,21,0.8197782039642334,0.043322086334228516,0.014015913009643555,11.659588813781738,12.536705017089844,11892.918135758962
11,27,0.8255212306976318,0.06289410591125488,0.03671598434448242,12.894531726837158,13.819663047790527,11909.577875990304
11,30,0.8429150581359863,0.06822824478149414,0.05268573760986328,12.980231761932373,13.944060802459717,11897.803165733278
11,45,0.8928728103637695,0.13293099403381348,0.2866990566253662,8.950900316238403,10.263403177261353,11951.533758447218
11,60,0.9719350337982178,0.24440693855285645,0.9598569869995117,11.639854907989502,13.816053867340088,11938.903026405755
11,90,1.0775001049041748,0.3679816722869873,4.693860054016113,11.536113977432251,17.675455808639526,11994.704000713471
11,120,1.3201918601989746,0.5565009117126465,14.351920127868652,10.299238204956055,26.527851104736328,12045.46310588821
12,3,0.7748680114746094,0.021986961364746094,0.0003440380096435547,21.5938081741333,22.3910071849823,11794.040704755731
12,9,0.7854020595550537,0.039936065673828125,0.0010497570037841797,21.18545889854431,22.011846780776978,11820.300726490823
12,15,0.812553882598877,0.05613207817077637,0.005160093307495117,20.281301975250244,21.155148029327393,11829.12905149421
12,21,0.8183610439300537,0.07094597816467285,0.017125844955444336,18.71222734451294,19.61866021156311,11851.104378071746
12,27,0.911980152130127,0.12281012535095215,0.045562028884887695,18.704543590545654,19.78489589691162,11867.740036857113
12,30,0.8484079837799072,0.09433603286743164,0.07113909721374512,18.952637910842896,19.96652102470398,11876.324815523489
12,45,0.9045569896697998,0.15304017066955566,0.3297150135040283,10.771958827972412,12.159271001815796,11955.289329600108
12,60,0.9633059501647949,0.2492969036102295,0.98431396484375,11.605683088302612,13.802599906921387,11978.246342441289
12,90,1.1137919425964355,0.40399622917175293,4.9898459911346436,12.192251920700073,18.699886083602905,11973.307043028579
12,120,1.2627949714660645,0.5590488910675049,14.557380199432373,11.966919183731079,28.34614324569702,12021.00723113639
13,3,0.7831978797912598,0.011527061462402344,0.0003409385681152344,22.27990436553955,23.074970245361328,11884.201904934396
13,9,0.830780029296875,0.012846231460571289,0.0005509853363037109,21.25382399559021,22.09800124168396,11879.432644393182
13,15,0.8289327621459961,0.026697874069213867,0.0033380985260009766,21.13623023033142,21.995198965072632,11892.565750715388
13,21,0.8463196754455566,0.07208704948425293,0.013018131256103516,20.1915602684021,21.122985124588013,11920.152236804804
13,27,0.8537330627441406,0.061241865158081055,0.03447890281677246,19.71897602081299,20.668429851531982,11931.663812195085
13,30,0.8432109355926514,0.08792996406555176,0.05544900894165039,19.376079082489014,20.362668991088867,11937.277784343712
13,45,0.8997528553009033,0.1355907917022705,0.26895570755004883,18.030341625213623,19.334640979766846,11961.088105111954
13,60,0.9615581035614014,0.19053101539611816,0.8597960472106934,9.225481748580933,11.237366914749146,12053.480701481538
13,90,1.0592801570892334,0.3728182315826416,4.3438098430633545,8.67142391204834,14.44733214378357,12077.100600105974
13,120,1.2218689918518066,0.514923095703125,13.932898998260498,7.426598787307739,23.09628987312317,12148.152441005794
14,3,0.7982709407806396,0.011568784713745117,0.0005581378936767578,21.854738235473633,22.665136098861694,11714.504695615522
14,9,0.7884321212768555,0.015437841415405273,0.0007269382476806641,20.906213998794556,21.710810899734497,11714.861290154813
14,15,0.83902907371521,0.04184889793395996,0.004143238067626953,15.101987838745117,15.987009048461914,11770.938935390326
14,21,0.8277380466461182,0.04995417594909668,0.014658927917480469,14.774179935455322,15.666531085968018,11803.68308685062
14,27,0.8096380233764648,0.08506894111633301,0.03358316421508789,12.84377384185791,13.772063970565796,11836.139983315843
14,30,0.8513839244842529,0.07183218002319336,0.04859209060668945,12.45867371559143,13.430481910705566,11858.098085738438
14,45,0.8848881721496582,0.15129375457763672,0.3013279438018799,10.906769037246704,12.244278907775879,11918.446043094315
14,60,0.9453129768371582,0.21738290786743164,0.9113247394561768,11.124326467514038,13.198347091674805,11897.848540479514
14,90,1.1005656719207764,0.3388683795928955,4.458769083023071,6.643049001693726,12.541252136230469,11995.316780445854
14,120,1.2136943340301514,0.5376338958740234,14.10995602607727,11.503513813018799,27.364798069000244,11972.240328729476
15,3,0.76027512550354,0.017110109329223633,0.0002989768981933594,21.185752868652344,21.9634370803833,11715.644373692607
15,9,0.8013648986816406,0.021679162979125977,0.0006721019744873047,21.19567370414734,22.019389867782593,11721.567257787412
15,15,0.8168809413909912,0.05277514457702637,0.004138946533203125,20.17575693130493,21.049551963806152,11733.079441457208
15,21,0.8350200653076172,0.06425213813781738,0.014082908630371094,20.243897914886475,21.15725302696228,11734.039537300712
15,27,0.8341760635375977,0.07281613349914551,0.03168797492980957,16.699986934661865,17.638667106628418,11764.67212634458
15,30,0.8545131683349609,0.07550382614135742,0.043081045150756836,16.43726086616516,17.410358905792236,11780.235672301347
15,45,0.9103689193725586,0.11089706420898438,0.24597501754760742,10.15005111694336,11.41729211807251,11865.41383940996
15,60,0.9843389987945557,0.18550586700439453,0.7850172519683838,10.249904870986938,12.204766988754272,11857.440007885012
15,90,1.0826611518859863,0.3035159111022949,4.098299980163574,7.004102945327759,12.488579988479614,11951.693132785902
15,120,1.2905778884887695,0.47434329986572266,11.965794801712036,4.902806997299194,18.633522987365723,12032.778257020247
16,3,0.7635369300842285,0.011441946029663086,0.0004971027374267578,20.996644735336304,21.772120714187622,11889.265255375356
16,9,0.7571761608123779,0.016522884368896484,0.0007410049438476562,20.60536479949951,21.379804849624634,11886.343801067942
16,15,0.842829704284668,0.052158355712890625,0.004363059997558594,20.17988681793213,21.079237937927246,11902.733114059665
16,21,0.8310360908508301,0.07704710960388184,0.01627063751220703,19.318835258483887,20.243189096450806,11931.744472981156
16,27,0.8513808250427246,0.09725499153137207,0.04070281982421875,19.143134355545044,20.13247299194336,11922.741582228402
16,30,0.8250999450683594,0.1007528305053711,0.06056094169616699,18.845861196517944,19.832274913787842,11932.873422119457
16,45,0.8713438510894775,0.16362214088439941,0.29729485511779785,17.58341908454895,18.915679931640625,11978.908742285232
16,60,0.9400711059570312,0.27942895889282227,0.8746240139007568,17.34155297279358,19.43567705154419,11971.634626712246
16,90,1.0629889965057373,0.4056520462036133,4.658146858215332,14.761945962905884,20.888733863830566,12020.71272566663
16,120,1.2191619873046875,0.4934687614440918,13.971630096435547,4.778761148452759,20.463021993637085,12189.507996297843
17,3,0.7823991775512695,0.011482000350952148,0.00031280517578125,21.093047857284546,21.88724184036255,11826.592184499295
17,9,0.779850959777832,0.04162406921386719,0.0008540153503417969,20.90900707244873,21.73133611679077,11828.992294670934
17,15,0.7973489761352539,0.0610356330871582,0.004931211471557617,20.901042461395264,21.764358282089233,11822.817394692927
