seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.970132828,0.193399668,1.043726921,3.523781776,5.731041193,11729.06563,,7.700808191,11468.10003
12,60,0.965849638,0.169028997,0.915963888,5.787300587,7.83814311,11654.90639,,,
13,60,0.947703123,0.260437965,0.994768143,6.705492496,8.908401728,11566.68915,,,
14,60,0.944063187,0.159124374,0.91928196,7.192908287,9.215377808,11183.49395,,,
15,60,0.958764791,0.219202995,0.951709986,3.16229105,5.291968822,11549.88456,,,
16,60,0.942986965,0.142452002,0.941956043,5.932379961,7.959774971,11798.92464,,,
17,60,0.926304817,0.203467846,1.04396224,5.842192173,8.015927076,11269.50454,,,
18,60,0.961420059,0.267259121,1.003769159,5.521447659,7.753895998,11594.35607,,,
19,60,0.947356939,0.18198514,0.948977947,5.895004034,7.97332406,11344.98373,,,
20,60,0.944649935,0.219202042,1.116958857,6.039416313,8.320227146,10989.1916,,,
