seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.044120073,0.260093927,0.966228962,1.837875128,4.10831809,15122.91513,,4.034959221,14490.73982
12,60,1.008455992,0.274839163,0.9542799,1.763683081,4.001258135,14737.23365,,,
13,60,0.963799,0.172655821,0.753660202,1.88833189,3.778446913,16545.30091,,,
14,60,1.15692997,0.23265481,0.894481182,1.697369099,3.981435061,11862.56726,,,
15,60,1.01283884,0.185702324,0.995303869,1.844810963,4.038655996,14715.35041,,,
16,60,1.162550926,0.288331032,0.98228097,1.843618155,4.276781082,15962.43935,,,
17,60,1.045756817,0.210373878,0.960316181,1.870723009,4.087169886,14718.90888,,,
18,60,1.056149006,0.245086908,1.073067188,1.801514864,4.175817966,14232.45519,,,
19,60,0.992178917,0.222533941,0.927484989,1.778692484,3.920890331,12811.65305,,,
20,60,1.010066032,0.218459129,0.952388048,1.799905539,3.980818748,14198.57434,,,
