seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.953622103,0.233337164,0.978851795,1.930104971,4.095916033,14612.07944,,4.079720449,14523.78745
12,60,0.980034113,0.19559598,1.00113678,1.946530104,4.123296976,15053.92715,,,
13,60,0.998562813,0.244957924,1.01829505,1.940717459,4.202533245,14863.34609,,,
14,60,0.961197138,0.198475122,0.943377972,1.884385824,3.987436056,14443.4595,,,
15,60,0.963294029,0.227621317,0.965070724,1.888825893,4.044811964,14537.77769,,,
16,60,0.967677116,0.212912798,1.035788059,1.932943106,4.149321079,14897.69208,,,
17,60,0.950937033,0.214008808,0.978464842,1.843993425,3.987404108,14032.12809,,,
18,60,0.994944096,0.176683664,0.933388948,1.921856403,4.026873112,14875.13169,,,
19,60,1.028186083,0.200988054,1.085443974,1.871029854,4.185647964,13988.56848,,,
20,60,0.998026848,0.15712285,0.948231936,1.890582323,3.993963957,13933.7643,,,
