seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.94646883,0.213087082,0.938208103,4.236952782,6.334716797,11774.3367,,7.231174326,11360.56438
12,60,0.907635212,0.226784945,1.037642002,4.210922718,6.382984877,11383.93268,,,
13,60,0.97233367,0.195006847,1.037825108,3.979845524,6.185011148,12527.53782,,,
14,60,0.951114893,0.171930313,1.03172183,5.414859056,7.569626093,9901.3368,,,
15,60,0.922559977,0.191714048,0.96103406,5.488814592,7.564122677,11653.1959,,,
16,60,0.939077139,0.2727108,1.229201078,6.206773758,8.647762775,12258.01831,,,
17,60,0.923077822,0.209097385,0.999081135,4.811812639,6.943068981,11502.19478,,,
18,60,0.959233046,0.214857817,0.930914879,6.685449123,8.790454865,11166.57017,,,
19,60,0.953759909,0.186407089,0.991594791,5.555770159,7.687531948,10369.5862,,,
20,60,0.9452281,0.191313028,1.047013044,4.022908926,6.206463099,11068.93446,,,
