seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.967846155,0.230825186,1.045857191,1.897213459,4.141741991,14539.32345,,4.165535855,14394.3523
12,60,0.957745075,0.245740652,0.973942041,1.956433058,4.133860826,15024.16865,,,
13,60,0.969146729,0.268289089,1.122879028,2.043040037,4.403354883,15314.75458,,,
14,60,1.014621973,0.150320053,1.044587851,1.881684065,4.091213942,13874.16337,,,
15,60,1.014024019,0.205079079,1.00426507,1.902377605,4.125745773,14236.83976,,,
16,60,1.084696054,0.234441996,0.999062061,1.978818893,4.297019005,14928.69785,,,
17,60,1.0534091,0.198028088,1.014786005,1.91940999,4.185633183,14107.81894,,,
18,60,1.060309887,0.2398808,1.013661861,1.931358337,4.245210886,14411.82274,,,
19,60,0.969014168,0.176578045,0.919406891,1.87071681,3.935715914,13556.38922,,,
20,60,0.995194912,0.189222097,1.001211166,1.910233974,4.09586215,13949.54448,,,
