seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,5000,0.538734913,0.269689798,4.482161283,0.630286932,5.920872927,8783.43945,,5000,0.55718317,0.269284582,4.697634625,0.633967543,6.158069921,7121.020771
11,10000,1.095649004,0.340573311,3.90830493,1.709111929,7.053639174,17374.16795,,10000,1.123794436,0.355449438,4.410932064,1.715731478,7.605907416,14077.53721
11,15000,1.740869999,0.524723053,4.991752863,3.407253027,10.66459894,26070.93866,,15000,1.754537058,0.474254203,4.596432686,3.417688179,10.24291213,21049.42491
11,20000,2.363317966,0.601342916,4.020583868,5.708176374,12.69342113,34750.80766,,20000,2.411738849,0.626412964,4.509790397,5.73529501,13.28323722,28026.11389
12,5000,0.524458885,0.279922962,4.965377092,0.608212233,6.377971172,8367.354808,,,,,,,,
12,10000,1.089577198,0.341604233,4.417242765,1.641320705,7.489744902,16527.91514,,,,,,,,
12,15000,1.706687927,0.366811275,4.485273838,3.342051983,9.900825024,24726.82012,,,,,,,,
12,20000,2.295094013,0.507006884,4.503300667,5.712271452,13.01767302,32789.75683,,,,,,,,
13,5000,0.596074104,0.319624186,6.161941767,0.679056168,7.756696224,9078.899092,,,,,,,,
13,10000,1.230298281,0.317764759,4.718024969,1.882417679,8.148505688,17658.61849,,,,,,,,
13,15000,1.710617065,0.48371768,4.776851416,3.565708876,10.53689504,26497.49465,,,,,,,,
13,20000,2.402352095,0.493654728,4.565315247,5.944647074,13.40596914,35032.1376,,,,,,,,
14,5000,0.619700909,0.277148962,4.75296402,0.622735977,6.272549868,4180.52084,,,,,,,,
14,10000,1.155069828,0.400760651,4.952851057,1.692891598,8.201573133,8281.573852,,,,,,,,
14,15000,1.825201988,0.517621994,4.201620817,3.330021381,9.874466181,12364.44856,,,,,,,,
14,20000,2.519071102,0.753048182,5.215137959,5.571770668,14.05902791,16369.76945,,,,,,,,
15,5000,0.564663172,0.241068125,4.171626091,0.612178802,5.58953619,6944.642723,,,,,,,,
15,10000,1.071702957,0.333191872,3.906691074,1.683259964,6.994845867,13864.79162,,,,,,,,
15,15000,1.655579329,0.459743977,4.696204185,3.383105516,10.19463301,20810.09036,,,,,,,,
15,20000,2.24211216,0.6073699,3.893347025,5.799011946,12.54184103,27745.90362,,,,,,,,
16,5000,0.543329954,0.268867254,4.759909868,0.66233182,6.234438896,8320.932698,,,,,,,,
16,10000,1.162669182,0.382360935,4.397589922,1.748046875,7.690666914,16531.28308,,,,,,,,
16,15000,1.908432722,0.420991898,4.590986967,3.490476608,10.4108882,24415.04055,,,,,,,,
16,20000,2.638835192,0.627423048,4.820543051,5.822262764,13.90906405,32782.4119,,,,,,,,
17,5000,0.558017015,0.275448799,4.327316999,0.634903193,5.795686007,5679.030647,,,,,,,,
17,10000,1.119426966,0.417962074,4.612653017,1.71247983,7.862521887,11290.38363,,,,,,,,
17,15000,1.803456545,0.476441145,4.251116991,3.446310282,9.977324963,16747.69492,,,,,,,,
17,20000,2.464730024,0.744180918,4.199618101,5.853566885,13.26209593,22199.81166,,,,,,,,
18,5000,0.576572895,0.241425991,4.300954103,0.626512766,5.745465755,6525.58178,,,,,,,,
18,10000,1.140577793,0.363305807,4.45566988,1.733114481,7.692667961,12927.43048,,,,,,,,
18,15000,1.795114994,0.530170918,5.229681015,3.464810133,11.01977706,19497.60153,,,,,,,,
18,20000,2.614957094,0.697176933,4.715122938,5.669898033,13.697155,25917.59832,,,,,,,,
19,5000,0.531677723,0.2723279,4.939794064,0.628661394,6.372461081,6671.080618,,,,,,,,
19,10000,1.101026058,0.320321798,4.313903093,1.653620005,7.388870955,13196.97594,,,,,,,,
19,15000,1.684587955,0.484218121,4.457209826,3.335033894,9.961049795,19713.73003,,,,,,,,
19,20000,2.326620817,0.727934122,4.684663057,5.584419966,13.32363796,26346.41362,,,,,,,,
20,5000,0.518602133,0.247321844,4.114300966,0.634796143,5.515021086,6658.725058,,,,,,,,
20,10000,1.071947098,0.336648941,4.426389933,1.701051712,7.536037683,13122.23187,,,,,,,,
20,15000,1.714822054,0.478101969,4.283628941,3.41211009,9.888663054,19650.38976,,,,,,,,
20,20000,2.250298023,0.504992008,4.480272055,5.686924934,12.92248702,26326.52824,,,,,,,,
