seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.051708937,0.244016886,1.04347229,15.23238683,17.57158494,11495.29547,,16.52486286,11034.01502
12,60,0.92078805,0.249518871,0.993811131,13.99538684,16.15950489,11266.22789,,,
13,60,0.921478271,0.169761896,0.930768967,11.49712586,13.519135,12548.03889,,,
14,60,1.030204296,0.17331481,0.975946188,11.75648975,13.93595505,9243.715026,,,
15,60,0.966117144,0.17762208,0.939171791,12.0205617,14.10347271,11173.49098,,,
16,60,0.966549873,0.2578969,0.950960875,19.23181534,21.40722299,11963.54508,,,
17,60,0.941884041,0.214087009,0.955354214,9.78105998,11.89238524,11261.49951,,,
18,60,0.914500237,0.245732069,1.014212132,21.11535454,23.28979897,10764.6446,,,
19,60,0.923350096,0.220315933,0.95165801,18.61169291,20.70701694,9784.067804,,,
20,60,0.985538244,0.197081089,0.964697838,10.51523471,12.66255188,10839.62492,,,
