seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost
11,1,38.24258899688721,0.006667137145996094,38.2492561340332,11582.250784555736
11,2,38.43036389350891,0.0066051483154296875,38.43696904182434,11594.06264829058
11,3,38.33252000808716,0.006597995758056641,38.339118003845215,11606.74698916617
11,4,38.58383893966675,0.0066928863525390625,38.59053182601929,11618.221180788118
11,5,38.271907806396484,0.006625175476074219,38.27853298187256,11635.187325434836
12,1,38.36726474761963,0.006632328033447266,38.373897075653076,11552.420106386004
12,2,38.52792000770569,0.006618022918701172,38.53453803062439,11581.43366843718
12,3,38.212270736694336,0.006567239761352539,38.21883797645569,11574.836334060888
12,4,38.28928804397583,0.006582021713256836,38.29587006568909,11590.299556469166
12,5,38.29204511642456,0.006658077239990234,38.29870319366455,11606.204076115577
13,1,38.105571031570435,0.00661468505859375,38.11218571662903,11683.061899481843
13,2,38.30183482170105,0.006600141525268555,38.30843496322632,11705.732105265213
13,3,38.23004388809204,0.006620168685913086,38.236664056777954,11706.571970602068
13,4,38.20526719093323,0.00658106803894043,38.21184825897217,11731.413985938394
13,5,38.23708534240723,0.006600856781005859,38.24368619918823,11735.007882185459
14,1,38.244285106658936,0.006655216217041016,38.25094032287598,11474.474625910705
14,2,38.17958188056946,0.006571054458618164,38.186152935028076,11496.339003236628
14,3,38.338037967681885,0.006588935852050781,38.344626903533936,11488.34206038646
14,4,38.23112988471985,0.006566762924194336,38.23769664764404,11505.850740887505
14,5,38.360594034194946,0.006700038909912109,38.36729407310486,11527.460684612257
15,1,38.12785220146179,0.0065860748291015625,38.134438276290894,11520.710591067216
15,2,38.23467493057251,0.006573200225830078,38.24124813079834,11522.041180570144
15,3,38.40597701072693,0.006595134735107422,38.412572145462036,11541.341274508379
15,4,38.38148880004883,0.006608247756958008,38.388097047805786,11541.29552983574
15,5,38.251044273376465,0.006613969802856445,38.25765824317932,11550.812968662633
16,1,38.31002593040466,0.006604194641113281,38.316630125045776,11639.840529908139
16,2,38.09597110748291,0.006602048873901367,38.10257315635681,11654.014815615717
16,3,38.2641339302063,0.006582021713256836,38.270715951919556,11666.297403701186
16,4,38.09600305557251,0.006615877151489258,38.102618932724,11670.469211919471
16,5,38.13213586807251,0.006594181060791016,38.1387300491333,11687.939206413706
17,1,38.175370931625366,0.006575107574462891,38.18194603919983,11666.87382332696
17,2,38.10899090766907,0.006599903106689453,38.11559081077576,11694.323027841425
17,3,38.14329195022583,0.006644010543823242,38.14993596076965,11691.31322490927
17,4,38.32984662055969,0.0065920352935791016,38.33643865585327,11724.58266765093
17,5,38.18116211891174,0.006591081619262695,38.187753200531006,11710.871025244758
18,1,38.37501907348633,0.006611824035644531,38.38163089752197,11633.498125662389
18,2,38.14121389389038,0.006588935852050781,38.14780282974243,11645.774654255869
18,3,38.13476085662842,0.0066070556640625,38.14136791229248,11652.57372674599
18,4,38.44507193565369,0.006618976593017578,38.451690912246704,11665.68296172357
18,5,38.34101104736328,0.006627082824707031,38.34763813018799,11671.55752121706
19,1,38.40739989280701,0.006590127944946289,38.41399002075195,11627.84816473394
19,2,38.37416696548462,0.006640911102294922,38.380807876586914,11638.729448489927
19,3,38.452831983566284,0.006587028503417969,38.4594190120697,11658.762073687954
19,4,38.308939933776855,0.006598949432373047,38.31553888320923,11660.147218658654
19,5,38.18889498710632,0.0066220760345458984,38.19551706314087,11669.303645760907
20,1,38.42745113372803,0.0065898895263671875,38.434041023254395,11629.894460046653
20,2,38.218039989471436,0.006613016128540039,38.224653005599976,11637.269329602343
20,3,38.215091943740845,0.006584882736206055,38.22167682647705,11638.646826725562
20,4,38.193608045578,0.006600141525268555,38.20020818710327,11663.994186989841
20,5,38.9542977809906,0.0066602230072021484,38.9609580039978,11662.359309770505
