seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost
11,1,38.483607053756714,0.006738901138305664,38.49034595489502,11582.250784555736
11,2,38.25050711631775,0.006738901138305664,38.257246017456055,11572.411064611288
11,3,38.21095824241638,0.006816864013671875,38.217775106430054,11579.83258226013
11,4,38.32826495170593,0.0067827701568603516,38.33504772186279,11587.615589618175
11,5,38.13453793525696,0.00675201416015625,38.141289949417114,11580.979460320064
12,1,38.25540614128113,0.00677490234375,38.26218104362488,11552.420106386004
12,2,38.21620988845825,0.0067021846771240234,38.222912073135376,11559.98742734985
12,3,38.06287097930908,0.006659030914306641,38.06953001022339,11556.428647117815
12,4,37.98042178153992,0.006679058074951172,37.98710083961487,11565.722404173715
12,5,38.24755883216858,0.006730079650878906,38.25428891181946,11560.977286693673
13,1,38.43081498146057,0.00665593147277832,38.43747091293335,11683.061899481843
13,2,39.338746786117554,0.006745100021362305,39.345491886138916,11682.16493666485
13,3,38.29088616371155,0.006751060485839844,38.29763722419739,11695.413631205107
13,4,38.27685284614563,0.006735086441040039,38.28358793258667,11686.432347933664
13,5,38.212953090667725,0.006710052490234375,38.21966314315796,11689.382371692494
14,1,38.21429991722107,0.00677800178527832,38.22107791900635,11474.474625910705
14,2,37.96149301528931,0.006688833236694336,37.968181848526,11478.426255237959
14,3,38.111855030059814,0.006676912307739258,38.118531942367554,11478.836508066182
14,4,38.12947630882263,0.006676912307739258,38.13615322113037,11486.973867163839
14,5,38.2529411315918,0.006697893142700195,38.2596390247345,11487.783379275037
15,1,38.267199993133545,0.006677150726318359,38.27387714385986,11520.710591067216
15,2,38.20067620277405,0.0066988468170166016,38.207375049591064,11518.057584952878
15,3,38.20550489425659,0.0067348480224609375,38.21223974227905,11503.032102738804
15,4,38.07804203033447,0.006777763366699219,38.08481979370117,11518.685878261062
15,5,38.055938959121704,0.006537914276123047,38.06247687339783,11513.814846801853
16,1,38.19775199890137,0.0067441463470458984,38.20449614524841,11639.840529908139
16,2,38.279067277908325,0.006690025329589844,38.285757303237915,11643.885353379283
16,3,38.06452822685242,0.006678104400634766,38.07120633125305,11654.783793054514
16,4,38.19380807876587,0.006676912307739258,38.20048499107361,11643.353810770022
16,5,38.32224893569946,0.006741046905517578,38.32898998260498,11646.143333453556
17,1,38.186683893203735,0.006763935089111328,38.19344782829285,11666.87382332696
17,2,38.28994607925415,0.006691932678222656,38.29663801193237,11683.922050715984
17,3,38.303415060043335,0.006727933883666992,38.310142993927,11671.996629876798
17,4,38.261584758758545,0.0067141056060791016,38.268298864364624,11682.42004496953
17,5,38.26480674743652,0.00669407844543457,38.27150082588196,11674.305380275917
18,1,38.15409779548645,0.0067250728607177734,38.16082286834717,11633.498125662389
18,2,38.277525901794434,0.006699085235595703,38.28422498703003,11637.854414637137
18,3,38.32371425628662,0.006706953048706055,38.33042120933533,11635.376158357323
18,4,38.233981132507324,0.0066928863525390625,38.24067401885986,11630.379016823113
18,5,38.38785910606384,0.006721019744873047,38.394580125808716,11632.564284417087
19,1,38.19560194015503,0.006697893142700195,38.20229983329773,11627.84816473394
19,2,38.21451497077942,0.006713151931762695,38.22122812271118,11629.417719536028
19,3,38.27481007575989,0.0067217350006103516,38.2815318107605,11627.216193410895
19,4,38.14318108558655,0.0067479610443115234,38.14992904663086,11627.888787448854
19,5,38.1231791973114,0.0067729949951171875,38.12995219230652,11635.798061511132
20,1,38.21950316429138,0.00675511360168457,38.226258277893066,11629.894460046653
20,2,38.00376105308533,0.006685972213745117,38.01044702529907,11623.891826997891
20,3,38.676849126815796,0.006781816482543945,38.68363094329834,11630.371336784894
20,4,39.07453417778015,0.006768941879272461,39.081303119659424,11638.132326728266
20,5,38.45728397369385,0.006829023361206055,38.464112997055054,11635.27208018164
