seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost
11,1,39.919697761535645,0.006628990173339844,39.926326751708984,11582.250784555736
11,2,40.27771997451782,0.006938934326171875,40.284658908843994,11572.13414089085
11,3,40.26771903038025,0.006855964660644531,40.274574995040894,11571.694747782589
11,4,39.87827205657959,0.0068628787994384766,39.88513493537903,11587.478532995961
11,5,39.56201505661011,0.006851673126220703,39.56886672973633,11574.037219841075
12,1,40.02031207084656,0.006896018981933594,40.02720808982849,11552.420106386004
12,2,39.72701597213745,0.006711006164550781,39.733726978302,11566.801324423195
12,3,39.83608388900757,0.006772041320800781,39.84285593032837,11562.26761812412
12,4,39.690845012664795,0.006865978240966797,39.69771099090576,11548.248274403402
12,5,39.87615489959717,0.006818056106567383,39.882972955703735,11555.391388647538
13,1,39.71060490608215,0.006826877593994141,39.71743178367615,11683.061899481843
13,2,39.73248100280762,0.006866931915283203,39.7393479347229,11694.778565457817
13,3,40.170907735824585,0.006808280944824219,40.17771601676941,11697.904610280184
13,4,41.04945397377014,0.00684809684753418,41.056302070617676,11693.631087532762
13,5,39.85940098762512,0.0068280696868896484,39.86622905731201,11689.962579931376
14,1,39.767417907714844,0.006865024566650391,39.774282932281494,11474.474625910705
14,2,39.78116202354431,0.006872892379760742,39.78803491592407,11469.420967761864
14,3,39.77754497528076,0.0068171024322509766,39.78436207771301,11474.031363423266
14,4,39.73649001121521,0.009006023406982422,39.74549603462219,11484.170389654333
14,5,39.775715827941895,0.006833314895629883,39.782549142837524,11485.181186652433
15,1,40.10474491119385,0.0068280696868896484,40.11157298088074,11520.710591067216
15,2,39.71062088012695,0.006860017776489258,39.71748089790344,11508.368286581892
15,3,39.84795808792114,0.006884098052978516,39.85484218597412,11512.954433171853
15,4,39.895463943481445,0.006837129592895508,39.90230107307434,11503.122986434606
15,5,39.90374970436096,0.006883144378662109,39.910632848739624,11515.974844160535
16,1,39.674012184143066,0.006894826889038086,39.680907011032104,11639.840529908139
16,2,40.265486001968384,0.008466005325317383,40.2739520072937,11644.101308268868
16,3,40.5317440032959,0.0068972110748291016,40.53864121437073,11644.90333996895
16,4,40.91141104698181,0.006829738616943359,40.918240785598755,11642.201777656039
16,5,41.1766197681427,0.006921291351318359,41.18354105949402,11636.136740842456
17,1,40.524576902389526,0.006875038146972656,40.5314519405365,11666.87382332696
17,2,40.17576599121094,0.007086992263793945,40.18285298347473,11669.113567603692
17,3,42.160804986953735,0.007025003433227539,42.16782999038696,11680.323489679657
17,4,41.245368003845215,0.006901979446411133,41.252269983291626,11673.481381235904
17,5,40.45163702964783,0.006758928298950195,40.45839595794678,11682.268396964799
18,1,40.61443519592285,0.009307861328125,40.62374305725098,11633.498125662389
18,2,39.7000253200531,0.006844758987426758,39.70687007904053,11631.147725325758
18,3,39.83380699157715,0.006932973861694336,39.84073996543884,11626.396761939905
18,4,39.725741147994995,0.006869077682495117,39.73261022567749,11625.26893330127
18,5,39.62297821044922,0.006846904754638672,39.62982511520386,11635.627758238734
19,1,40.716490030288696,0.0068547725677490234,40.723344802856445,11627.84816473394
19,2,39.66225504875183,0.0069119930267333984,39.669167041778564,11626.422369758486
19,3,39.62086009979248,0.0068318843841552734,39.627691984176636,11633.304054657476
19,4,39.79647397994995,0.006880998611450195,39.8033549785614,11620.518644914342
19,5,39.87298893928528,0.006879091262817383,39.879868030548096,11619.216161844392
20,1,40.12596321105957,0.006860017776489258,40.13282322883606,11629.894460046653
20,2,40.11228704452515,0.00686192512512207,40.11914896965027,11625.961330497748
20,3,40.134520053863525,0.007693052291870117,40.142213106155396,11624.908392464773
20,4,40.13310718536377,0.006858110427856445,40.139965295791626,11637.376203914717
20,5,40.95201802253723,0.006863117218017578,40.95888113975525,11633.53839342391
