seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.95400095,0.232161045,1.083878756,10.52431035,12.7943511,11487.25329,,16.15469179,11344.39338
12,60,0.91579318,0.23703289,0.969676018,18.76118183,20.88368392,12183.6597,,,
13,60,0.964981079,0.176161051,0.996563911,20.8034277,22.94113374,12431.95769,,,
14,60,0.97072506,0.22894001,0.991703987,17.09252095,19.28389001,10900.09054,,,
15,60,0.96862793,0.20241189,0.972720146,12.45803094,14.6017909,11235.23015,,,
16,60,0.940199852,0.192214012,0.956400156,10.25676584,12.34557986,12024.74943,,,
17,60,0.965030909,0.186237812,0.938358068,8.08790803,10.17753482,10929.31379,,,
18,60,0.942306042,0.183309078,0.97014308,11.05868268,13.15444088,11223.5646,,,
19,60,0.966566801,0.248969316,1.046376228,11.27070832,13.53262067,10284.74539,,,
20,60,0.941093922,0.157138824,0.980340004,19.75331926,21.83189201,10743.36927,,,
