seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.929918051,0.211653233,0.975182056,13.42806768,15.54482102,11146.89113,,14.81311314,11143.32598
12,60,0.93859005,0.179800034,0.971934795,6.364233971,8.454558849,11475.24493,,,
13,60,0.942416191,0.199229002,1.032990932,16.94366693,19.11830306,11510.75017,,,
14,60,0.949667692,0.178296089,1.028136015,6.759744406,8.915844202,11130.0932,,,
15,60,0.981672049,0.203956842,0.963605165,13.59392881,15.74316287,10978.62229,,,
16,60,0.934532166,0.260229826,1.010565758,18.51544189,20.72076964,11103.50025,,,
17,60,0.963582993,0.241216898,1.028497934,10.70260811,12.93590593,11223.70713,,,
18,60,0.946458101,0.121210814,0.989991188,9.930430889,11.98809099,11014.72192,,,
19,60,0.958817959,0.189435959,1.05212307,15.33760905,17.53798604,10873.45527,,,
20,60,0.975136042,0.212090969,0.921971083,15.0624907,17.1716888,10976.27352,,,
