seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.007861137,0.218975067,1.044589996,20.36648893,22.63791513,11287.84397,,18.96217284,11247.25003
12,60,0.982184887,0.164197206,0.938998699,16.32553029,18.41091108,11873.79795,,,
13,60,0.916502953,0.166141033,0.984510899,13.22937226,15.29652715,12265.32555,,,
14,60,0.90753603,0.269995928,0.935608864,16.0320673,18.14520812,10863.65214,,,
15,60,0.962821007,0.162596941,0.985798836,15.4802134,17.59143019,11170.59716,,,
16,60,0.951743841,0.260590792,0.992341042,20.11999536,22.32467103,11754.87779,,,
17,60,0.971338034,0.176007032,0.922166109,10.60539675,12.67490792,10957.71772,,,
18,60,0.984333992,0.218197107,0.990267992,20.36514091,22.55794001,11108.83833,,,
19,60,0.950217009,0.197253942,0.995434046,18.32898688,20.47189188,10382.54754,,,
20,60,0.9458251,0.191618919,0.967271805,17.40561008,19.51032591,10807.3022,,,
