seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.135029793,0.255170107,0.954345942,1.87605834,4.220604181,14769.96023,,4.129235148,14355.5559
12,60,1.019331932,0.22674489,0.832228184,1.815770149,3.894075155,14371.45333,,,
13,60,1.087751865,0.23832202,0.957979918,2.058315277,4.34236908,15895.63664,,,
14,60,1.110920906,0.199697018,1.098061085,1.748866081,4.15754509,12321.47672,,,
15,60,1.022789955,0.204396963,0.906423807,1.858184338,3.991795063,14827.83612,,,
16,60,0.982213736,0.290842056,1.193953991,1.904464006,4.371473789,15715.29798,,,
17,60,1.030990839,0.220330954,0.902842045,1.929346323,4.08351016,14479.14893,,,
18,60,1.120569229,0.226418018,0.934330225,1.927594662,4.208912134,14106.95501,,,
19,60,0.98293519,0.21444416,0.879844904,1.785746813,3.862971067,12985.45858,,,
20,60,0.993764162,0.253941059,1.022187948,1.889202595,4.159095764,14082.33546,,,
