seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.021606922,0.24387908,0.924684763,15.06324625,17.25341702,11474.86814,,16.92548759,11000.79351
12,60,0.927803993,0.245362997,0.915462017,15.25311589,17.3417449,11207.42903,,,
13,60,0.937865019,0.162290096,0.754748344,8.710664511,10.56556797,12520.18348,,,
14,60,0.979909897,0.185182095,0.856825113,7.537371874,9.559288979,9254.36901,,,
15,60,0.968713284,0.207351208,0.923741102,21.04552937,23.14533496,11110.4534,,,
16,60,0.948060036,0.249695063,0.95733285,19.58840299,21.74349093,11928.57934,,,
17,60,0.942243814,0.213196039,0.930399179,11.54959798,13.63543701,11199.22831,,,
18,60,0.97034812,0.237880945,0.981896162,20.50177097,22.6918962,10753.82875,,,
19,60,0.933045864,0.224161625,0.898443937,19.85696864,21.91262007,9740.295361,,,
20,60,0.949499846,0.198168993,0.927289009,9.331120014,11.40607786,10818.70032,,,
