seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.969681978,0.195858955,1.004430294,5.157212973,7.3271842,11545.29041,,7.143758988,11503.27977
12,60,0.969146967,0.211016893,0.981886864,5.567985296,7.73003602,11958.32533,,,
13,60,0.954831123,0.19035387,1.05724597,3.592405081,5.794836044,12252.9907,,,
14,60,0.920292854,0.162620068,0.985998154,6.910783052,8.979694128,11199.58621,,,
15,60,0.943148613,0.198463917,0.989493132,4.064704418,6.19581008,11378.31379,,,
16,60,0.939631939,0.19964695,0.975558281,4.863916874,6.978754044,11946.30232,,,
17,60,0.955183029,0.208197117,0.983736038,5.999229908,8.146346092,11194.1788,,,
18,60,0.969818115,0.206022024,1.031677008,4.0302701,6.237787247,11505.81155,,,
19,60,0.960050106,0.193876028,0.918866873,4.473129988,6.545922995,10913.6871,,,
20,60,0.926532984,0.17634201,1.003582954,5.394761086,7.501219034,11138.3115,,,
