seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.997391939,0.269276142,1.057859182,1.97457099,4.299098253,14398.08334,,4.242580199,14301.95486
12,60,0.986097097,0.207706213,0.986060858,2.012042761,4.191906929,14771.93219,,,
13,60,1.121128082,0.259389877,1.046569824,2.086297274,4.513385057,14987.86179,,,
14,60,1.012996197,0.240316868,0.965946913,2.007124186,4.226384163,13987.44349,,,
15,60,1.070232153,0.197184086,0.928141832,2.052381039,4.24793911,14110.87471,,,
16,60,0.92766881,0.199451685,0.960552931,2.036370516,4.124043941,14626.97841,,,
17,60,0.955398798,0.221681118,0.932109833,1.957131386,4.066321135,14133.97817,,,
18,60,0.957826138,0.237938166,1.016321182,1.997436762,4.209522247,14259.66579,,,
19,60,1.045694351,0.161706924,0.989459038,1.960453749,4.157314062,13716.63484,,,
20,60,1.014573097,0.289919138,1.06027317,2.025121689,4.389887094,14026.09589,,,
