seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost
11,3,34.25439381599426,0.1659069061279297,0.00034880638122558594,1786.1128144264221,1820.5334639549255,38.37374494897398
11,9,34.28688311576843,0.09900283813476562,0.00029015541076660156,1682.290773153305,1716.676949262619,38.46341852940172
11,15,34.599104166030884,0.1076662540435791,0.0010540485382080078,1586.9295506477356,1621.6373751163483,38.49523434795319
11,21,34.42333698272705,0.2516789436340332,0.002680063247680664,746.298269033432,780.9759650230408,39.19258438758161
11,27,35.5126850605011,0.2727549076080322,0.0035331249237060547,548.4556879997253,584.2446610927582,39.7639916093685
11,30,35.60313606262207,0.2977888584136963,0.004823923110961914,556.7191543579102,592.6249032020569,39.785512871542835
11,45,36.462483167648315,0.7137589454650879,0.024750709533691406,344.092205286026,381.2931981086731,40.27508331765552
11,60,37.492491006851196,0.727046012878418,0.061151981353759766,335.1534118652344,373.43410086631775,40.45036966587113
11,90,39.650033950805664,1.0845322608947754,0.27485203742980957,234.29645562171936,275.3058738708496,41.40771704082907
11,120,41.51032519340515,1.4299168586730957,0.6367790699005127,230.09696888923645,273.6739900112152,41.566363900310336
