seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.995064974,0.153041124,0.874548912,1.933769941,3.956424952,14683.48146,,4.087005424,14420.21218
12,60,1.039847136,0.204972029,1.161715269,1.918989658,4.325524092,14760.13276,,,
13,60,1.091118813,0.181832314,0.984998226,1.989244699,4.247194052,14703.76948,,,
14,60,1.041997194,0.173218012,0.863221169,1.881742477,3.960178852,14091.76977,,,
15,60,0.989818096,0.204065084,0.941355944,1.922518015,4.057757139,14417.5947,,,
16,60,1.049403906,0.201362848,0.88428688,2.024505615,4.15955925,15019.10311,,,
17,60,1.067081928,0.197116137,0.886461258,1.890630722,4.041290045,14110.09828,,,
18,60,1.028914928,0.168590307,0.925410032,1.95666647,4.079581738,14796.41153,,,
19,60,1.029133081,0.169258118,0.853968143,1.884325743,3.936685085,13927.9579,,,
20,60,1.072517157,0.215379953,0.920699835,1.897262096,4.105859041,13691.80281,,,
