seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,5000,0.539002895,0.26095891,4.56505394,0.642886639,6.007902384,8796.647199,,5000,0.525378346,0.258875132,4.70561626,0.622564054,6.112433791,7114.031757
11,10000,1.029431105,0.333498955,4.544777155,1.687882662,7.595589876,17269.53353,,10000,1.068050742,0.350649595,4.712580848,1.683407068,7.814688253,14007.5369
11,15000,1.683099985,0.50924015,4.885378122,3.363654613,10.44137287,25980.91946,,15000,1.673757863,0.469071436,4.974326348,3.387033892,10.50418954,20986.7163
11,20000,2.298054934,0.597015142,4.755285025,5.622422218,13.27277732,34602.95543,,20000,2.315589547,0.610007262,4.899102116,5.662940383,13.48763931,27927.44892
12,5000,0.506052971,0.274996042,5.011002064,0.603545666,6.395596743,8378.417937,,,,,,,,
12,10000,1.049054861,0.343714952,4.60437417,1.628828049,7.625972033,16444.03692,,,,,,,,
12,15000,1.641221046,0.358944893,4.908082724,3.287772417,10.19602108,24581.77073,,,,,,,,
12,20000,2.19492197,0.511851072,4.810014963,5.521667719,13.03845572,32634.68163,,,,,,,,
13,5000,0.52097106,0.261399746,5.061484098,0.657565117,6.501420021,9092.526822,,,,,,,,
13,10000,1.062761784,0.34280324,4.791650057,1.81118679,8.008401871,17549.99602,,,,,,,,
13,15000,1.651909113,0.529183149,5.047029734,3.515235186,10.74335718,26499.43647,,,,,,,,
13,20000,2.281881094,0.436500072,4.741323948,5.840056896,13.29976201,34910.10356,,,,,,,,
14,5000,0.514772415,0.259483099,4.680138111,0.606665134,6.06105876,4180.634276,,,,,,,,
14,10000,1.067024231,0.381274939,4.99636507,1.607503891,8.052168131,8279.240648,,,,,,,,
14,15000,1.638746977,0.488447905,4.94291091,3.303718328,10.37382412,12327.95767,,,,,,,,
14,20000,2.305275917,0.734151125,5.49503994,5.617098093,14.15156507,16352.50557,,,,,,,,
15,5000,0.515886784,0.240358114,4.631860971,0.631300211,6.01940608,6881.088761,,,,,,,,
15,10000,1.028843164,0.343560934,4.355008125,1.676071882,7.403484106,13821.40574,,,,,,,,
15,15000,1.638213158,0.499701262,5.384730101,3.349238634,10.87188315,20748.02769,,,,,,,,
15,20000,2.380160093,0.700019836,4.684421062,5.620399237,13.38500023,27609.25175,,,,,,,,
16,5000,0.518787861,0.263358355,4.765648127,0.629537582,6.177331924,8302.844666,,,,,,,,
16,10000,1.055309057,0.346083879,4.744812012,1.679567099,7.825772047,16417.64935,,,,,,,,
16,15000,1.650911093,0.413610935,4.761628866,3.415550232,10.24170113,24360.26283,,,,,,,,
16,20000,2.251924038,0.628394127,5.025964022,5.663324594,13.56960678,32659.07355,,,,,,,,
17,5000,0.545090199,0.267308235,4.618891001,0.609320641,6.040610075,5646.618134,,,,,,,,
17,10000,1.053829193,0.38471508,4.685878038,1.68261981,7.807042122,11201.44536,,,,,,,,
17,15000,1.620785236,0.445919037,4.657817841,3.478732824,10.20325494,16675.09152,,,,,,,,
17,20000,2.237286806,0.630374908,4.857247114,5.736144304,13.46105313,22128.56307,,,,,,,,
18,5000,0.549728155,0.240160942,4.29354167,0.597153187,5.680583954,6545.07214,,,,,,,,
18,10000,1.124274015,0.336280107,4.631866932,1.672982931,7.765403986,12881.16761,,,,,,,,
18,15000,1.774157047,0.475745916,5.35427928,3.371112585,10.97529483,19427.46387,,,,,,,,
18,20000,2.182368994,0.620976925,4.864989996,5.656332016,13.32466793,25800.29138,,,,,,,,
19,5000,0.51632905,0.269299984,5.052978754,0.605258226,6.443866014,6646.366706,,,,,,,,
19,10000,1.094340086,0.333698988,4.71141696,1.68088007,7.820336103,13151.34349,,,,,,,,
19,15000,1.642030001,0.505274057,5.018997908,3.36167407,10.52797604,19655.22491,,,,,,,,
19,20000,2.604439259,0.717414141,4.989959955,5.618388414,13.93020177,26296.36914,,,,,,,,
20,5000,0.527162075,0.251427889,4.37556386,0.642408133,5.796561956,6670.100934,,,,,,,,
20,10000,1.115639925,0.360864878,5.059659958,1.706547499,8.242712259,13059.55032,,,,,,,,
20,15000,1.796504974,0.464647055,4.782407999,3.423650026,10.46721005,19611.00786,,,,,,,,
20,20000,2.419582367,0.523375273,4.766775131,5.733570337,13.44330311,26280.69413,,,,,,,,
