seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.938199043,0.270307064,1.143148661,4.538434267,6.890089035,11504.04846,,7.638218307,11366.022
12,60,0.952857971,0.19123292,0.920032024,5.112483025,7.17660594,11567.1105,,,
13,60,0.939705133,0.241932154,0.881352901,8.459104538,10.52209473,11526.17464,,,
14,60,0.938226223,0.22052002,0.949651957,5.028228998,7.136627197,11243.22715,,,
15,60,0.931631088,0.137897968,0.791983843,7.252774954,9.114287853,11220.40194,,,
16,60,0.959063053,0.194736242,0.933847904,5.411102772,7.498749971,11566.59938,,,
17,60,0.96829915,0.256001711,1.021675825,5.578875303,7.82485199,11275.30617,,,
18,60,0.924165726,0.210203171,0.880880833,3.422977209,5.438226938,11413.3945,,,
19,60,0.941882849,0.171770811,0.835143089,5.255892515,7.204689264,11210.00537,,,
20,60,0.983250856,0.196837902,0.720150948,5.675720453,7.575960159,11133.95193,,,
