seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.944766998,0.264437199,1.073653221,4.341839552,6.62469697,11624.25211,,6.719510198,11473.02202
12,60,0.921271086,0.262822866,1.098628998,6.405389309,8.688112259,11942.35872,,,
13,60,0.949472904,0.196071148,0.942903757,4.037506104,6.125953913,12443.92158,,,
14,60,0.933377743,0.209910154,0.990500212,4.575633764,6.709421873,11160.80031,,,
15,60,0.922373056,0.185438871,0.968207121,4.390104055,6.466123104,10945.22114,,,
16,60,0.941122055,0.219512939,1.077613831,3.908335209,6.146584034,11709.38923,,,
17,60,0.940891743,0.22548914,1.055708885,4.740190268,6.962280035,11565.62879,,,
18,60,0.953191042,0.229671955,1.056262016,4.350769758,6.589894772,11280.10062,,,
19,60,0.949401855,0.174072981,0.984949112,4.592917204,6.701341152,10877.08963,,,
20,60,1.034814119,0.201958179,0.945266962,3.998654604,6.180693865,11181.4581,,,
