seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.976701975,0.228992939,0.759902,1.70457077,3.670167685,15758.31474,,3.793127108,15269.80973
12,60,0.977892876,0.253029108,0.896194696,1.687530279,3.814646959,16383.80813,,,
13,60,0.965742111,0.206496954,0.794334888,1.728001118,3.694575071,15973.25447,,,
14,60,1.002184153,0.219486952,0.921935081,1.685939789,3.829545975,15097.28365,,,
15,60,0.944522142,0.221073866,0.95235014,1.700946808,3.818892956,15181.00105,,,
16,60,0.979705095,0.209875107,0.961816072,1.718931913,3.870328188,16056.80734,,,
17,60,1.001715899,0.239763975,0.974206924,1.713530302,3.9292171,14023.7876,,,
18,60,1.023534775,0.248692989,0.86286211,1.692596912,3.827686787,15777.69345,,,
19,60,0.98120594,0.19512105,0.897634029,1.657099247,3.731060266,14181.15098,,,
20,60,1.003544807,0.199803114,0.855193853,1.686608315,3.745150089,14264.99593,,,
