seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.931355,0.176973104,0.940153837,5.29815197,7.346633911,11626.22279,,8.246774173,11349.13756
12,60,0.92557621,0.216432095,0.940653086,4.79403162,6.87669301,12436.55365,,,
13,60,0.954507113,0.181254864,0.98516798,4.716879845,6.837809801,13115.66226,,,
14,60,0.908514023,0.240806818,0.947322845,6.368850231,8.465493917,10745.87817,,,
15,60,0.944569826,0.225411177,1.106667042,5.819653034,8.096301079,10464.27824,,,
16,60,0.962356091,0.139095068,0.920392275,5.178261518,7.200104952,11487.50156,,,
17,60,0.975536823,0.278754234,1.046158791,8.104415178,10.40486503,11471.46091,,,
18,60,0.935032606,0.246236086,1.042451143,7.948392153,10.17211199,11053.58967,,,
19,60,0.972585917,0.196156979,0.895108938,7.977245331,10.04109716,9989.670591,,,
20,60,0.935515881,0.24357295,0.971842051,4.875699997,7.026630878,11100.55778,,,
