seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.938890219,0.150762796,0.939781189,1.941775799,3.971210003,14317.68411,,4.178559566,14123.3282
12,60,0.954706907,0.238456011,1.024356842,2.002904177,4.220423937,14117.04481,,,
13,60,0.992229223,0.17310071,0.988815069,2.032655001,4.186800003,14892.24752,,,
14,60,0.969050884,0.254121065,1.080934286,1.868712664,4.172818899,13215.35759,,,
15,60,1.01718998,0.226690054,0.958885908,1.996060133,4.198826075,14320.93164,,,
16,60,0.938910007,0.180703163,1.022808075,2.0064888,4.148910046,14832.50706,,,
17,60,0.964942932,0.237874985,1.022829056,2.035439014,4.261085987,14201.13131,,,
18,60,0.994660139,0.244131088,1.042708397,2.015985012,4.297484636,13905.16486,,,
19,60,1.028136015,0.25935626,0.931242228,1.957310677,4.176045179,13565.70002,,,
20,60,0.941315889,0.177109003,0.991413832,2.042152166,4.151990891,13865.51309,,,
