seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost,,,,,,,,
13,9,48.53098297,0.009095907,48.54007888,12722.91959,,,,,,,,
13,15,43.31001186,0.009134054,43.31914592,12702.34704,,,,,,,,
13,21,40.97085404,0.007049799,40.97790384,12697.23732,,,,,,,,
13,27,40.85147595,0.006776094,40.85825205,12693.50518,,,,,,,,
13,30,40.21911287,0.006902933,40.22601581,12660.42431,,,,,,,,
13,45,39.84633994,0.006801128,39.85314107,12634.20468,,,,,,,,
13,60,39.70822668,0.006847382,39.71507406,12578.67133,,,,,,,,
13,90,39.49405193,0.006747961,39.50079989,12485.16637,,,,,,,,
13,120,41.89800811,0.007040977,41.90504909,12422.07112,,,,,,,,
14,3,44.41269803,0.007239103,44.41993713,7279.73991,,,,,,,,
14,9,42.09787107,0.009618998,42.10749006,7247.524095,,,,,,,,
14,15,42.24424028,0.006929874,42.25117016,7244.122791,,,,,,,,
14,21,41.86377001,0.008524895,41.8722949,7225.714152,,,,,,,,
14,27,41.60503006,0.007071018,41.61210108,7210.710468,,,,,,,,
14,30,41.31252098,0.006911039,41.31943202,7232.298751,,,,,,,,
14,45,42.36325407,0.009041071,42.37229514,7187.289964,,,,,,,,
14,60,44.04166079,0.007008076,44.04866886,7151.709896,,,,,,,,
14,90,42.06080914,0.006814957,42.06762409,7110.210794,,,,,,,,
14,120,43.06304598,0.006741047,43.06978703,7068.487317,,,,,,,,
15,3,43.37091208,0.007105112,43.37801719,10651.14406,,,,,,,,
15,9,42.63255596,0.007410049,42.63996601,10677.36103,,,,,,,,
15,15,42.04462481,0.007067204,42.05169201,10670.63565,,,,,,,,
15,21,42.13927984,0.006908894,42.14618874,10644.93004,,,,,,,,
15,27,43.01079392,0.007275105,43.01806903,10624.72578,,,,,,,,
15,30,41.14428282,0.00678134,41.15106416,10553.54722,,,,,,,,
15,45,41.04937291,0.007304907,41.05667782,10577.30959,,,,,,,,
15,60,40.62753105,0.007470131,40.63500118,10432.48012,,,,,,,,
15,90,40.1910069,0.006601095,40.19760799,10367.29302,,,,,,,,
15,120,39.74737883,0.007250309,39.75462914,10370.44934,,,,,,,,
16,3,41.54901195,0.006989956,41.5560019,12284.79366,,,,,,,,
16,9,40.68495202,0.006788731,40.69174075,12325.38306,,,,,,,,
16,15,40.96739507,0.006923199,40.97431827,12321.91339,,,,,,,,
16,21,40.74265885,0.007134199,40.74979305,12302.86395,,,,,,,,
16,27,42.05938005,0.007046938,42.06642699,12260.9619,,,,,,,,
16,30,41.58965111,0.006793976,41.59644508,12237.59064,,,,,,,,
16,45,40.86980486,0.006913185,40.87671804,12198.42457,,,,,,,,
16,60,40.98224783,0.007559061,40.98980689,12158.37093,,,,,,,,
16,90,40.19929528,0.007654905,40.20695019,12093.24163,,,,,,,,
16,120,40.20029688,0.006848097,40.20714498,11995.03695,,,,,,,,
17,3,42.28510499,0.006904125,42.29200912,9016.422893,,,,,,,,
17,9,41.23597121,0.006947994,41.24291921,9042.562722,,,,,,,,
17,15,41.00194407,0.009546995,41.01149106,9027.926799,,,,,,,,
17,21,42.16691709,0.006937981,42.17385507,9003.876575,,,,,,,,
17,27,41.944839,0.007847071,41.95268607,8991.326815,,,,,,,,
17,30,41.23680997,0.007219076,41.24402905,8950.478697,,,,,,,,
17,45,41.31342721,0.007036924,41.32046413,8929.97588,,,,,,,,
17,60,41.82683086,0.008761168,41.83559203,8897.59488,,,,,,,,
17,90,41.39946604,0.007356882,41.40682292,8814.387893,,,,,,,,
17,120,41.05297208,0.006984949,41.05995703,8763.791342,,,,,,,,
18,3,42.47548914,0.006839991,42.48232913,10123.24398,,,,,,,,
18,9,41.67189908,0.007451773,41.67935085,10169.00282,,,,,,,,
18,15,41.38247609,0.006762981,41.38923907,10193.67791,,,,,,,,
18,21,41.24559593,0.007081032,41.25267696,10160.20772,,,,,,,,
18,27,42.33487701,0.006912947,42.34178996,10140.79909,,,,,,,,
18,30,41.88972402,0.007058859,41.89678288,10108.08517,,,,,,,,
18,45,41.26832891,0.007483959,41.27581286,10086.16829,,,,,,,,
18,60,40.89059496,0.007133961,40.89772892,10007.46082,,,,,,,,
18,90,40.674649,0.007759094,40.68240809,9919.749256,,,,,,,,
18,120,40.50771308,0.00801301,40.51572609,9849.651921,,,,,,,,
19,3,42.23846507,0.009306908,42.24777198,10104.16521,,,,,,,,
19,9,42.68929505,0.006922007,42.69621706,10132.91729,,,,,,,,
19,15,42.14615607,0.008052826,42.1542089,10122.849,,,,,,,,
19,21,41.53192973,0.007148027,41.53907776,10120.77583,,,,,,,,
19,27,41.35048103,0.006646156,41.35712719,10113.8122,,,,,,,,
19,30,41.41647983,0.006636143,41.42311597,10195.31342,,,,,,,,
19,45,41.31327009,0.008604288,41.32187438,10093.85032,,,,,,,,
19,60,41.49548101,0.007471323,41.50295234,10152.09852,,,,,,,,
19,90,41.81292701,0.006729126,41.81965613,10104.07007,,,,,,,,
19,120,41.25569081,0.006778002,41.26246881,10045.80195,,,,,,,,
20,3,42.70190501,0.009447098,42.71135211,10119.77973,,,,,,,,
20,9,41.90987086,0.00681591,41.91668677,10149.64403,,,,,,,,
20,15,41.12397385,0.00679493,41.13076878,10158.51272,,,,,,,,
20,21,41.01767302,0.00692606,41.02459908,10133.80231,,,,,,,,
20,27,41.77912903,0.006901979,41.78603101,10130.83891,,,,,,,,
20,30,41.10308409,0.007034779,41.11011887,10124.75921,,,,,,,,
20,45,41.40823793,0.00871706,41.41695499,10080.37522,,,,,,,,
20,60,40.60264397,0.007431984,40.61007595,9973.969898,,,,,,,,
20,90,40.4253149,0.006898165,40.43221307,9897.959044,,,,,,,,
20,120,40.32088995,0.006917953,40.3278079,9910.038496,,,,,,,,
21,3,41.66118932,0.006852865,41.66804218,10441.22806,,,,,,,,
21,9,39.77547288,0.006735086,39.78220797,10500.97301,,,,,,,,
21,15,40.43994188,0.006835938,40.44677782,10517.32397,,,,,,,,
21,21,40.08323503,0.006801128,40.09003615,10504.15204,,,,,,,,
21,27,39.25488305,0.006617785,39.26150084,10465.64829,,,,,,,,
21,30,38.0983386,0.006478071,38.10481668,10423.76719,,,,,,,,
21,45,38.03688788,0.006599903,38.04348779,10370.88347,,,,,,,,
21,60,38.39115119,0.006428719,38.39757991,10348.7987,,,,,,,,
21,90,37.71473312,0.006427765,37.72116089,10272.73704,,,,,,,,
21,120,37.70089316,0.006326914,37.70722008,10216.93449,,,,,,,,
22,3,39.62848592,0.006644964,39.63513088,11014.09251,,,,,,,,
22,9,38.79649425,0.006633759,38.803128,11048.59988,,,,,,,,
22,15,38.933676,0.006637096,38.9403131,11040.83539,,,,,,,,
22,21,38.52778792,0.00655508,38.534343,11024.13221,,,,,,,,
22,27,38.853755,0.00665307,38.86040807,10908.45427,,,,,,,,
22,30,38.73584485,0.006648064,38.74249291,10993.98031,,,,,,,,
22,45,38.74237108,0.006642103,38.74901319,10827.50178,,,,,,,,
22,60,38.61720872,0.006710052,38.62391877,10887.44149,,,,,,,,
22,90,38.30877495,0.006588697,38.31536365,10728.84061,,,,,,,,
22,120,38.07042408,0.006497145,38.07692122,10671.84849,,,,,,,,
23,3,39.79082203,0.007162094,39.79798412,10443.74766,,,,,,,,
23,9,39.55555987,0.006880999,39.56244087,10455.12095,,,,,,,,
23,15,39.58070397,0.008991003,39.58969498,10463.63392,,,,,,,,
23,21,41.976125,0.007040977,41.98316598,10465.75192,,,,,,,,
23,27,39.31301284,0.006817818,39.31983066,10445.18512,,,,,,,,
23,30,39.04628515,0.006685019,39.05297017,10454.74871,,,,,,,,
23,45,39.00434113,0.006814003,39.01115513,10399.61796,,,,,,,,
23,60,38.76327491,0.006480932,38.76975584,10369.58379,,,,,,,,
23,90,38.48969674,0.006706238,38.49640298,10299.72762,,,,,,,,
23,120,38.22621894,0.006544828,38.23276377,10271.7146,,,,,,,,
24,3,40.46282816,0.006756783,40.46958494,9098.644252,,,,,,,,
24,9,39.52616096,0.00662303,39.53278399,9124.806282,,,,,,,,
24,15,39.34446216,0.006883621,39.35134578,9121.442554,,,,,,,,
24,21,39.25457692,0.006660223,39.26123714,9085.724301,,,,,,,,
24,27,39.26774812,0.00678587,39.27453399,9077.711097,,,,,,,,
24,30,39.01794004,0.006616116,39.02455616,9064.560741,,,,,,,,
24,45,38.96122217,0.006793976,38.96801615,9007.694541,,,,,,,,
24,60,38.68624902,0.006603003,38.69285202,8989.320564,,,,,,,,
24,90,38.3878808,0.006482363,38.39436316,8925.635815,,,,,,,,
24,120,38.37520194,0.006511927,38.38171387,8872.526134,,,,,,,,
25,3,40.37352085,0.006605148,40.380126,9934.192878,,,,,,,,
25,9,40.02214193,0.006654024,40.02879596,9939.776295,,,,,,,,
25,15,39.17314982,0.006818056,39.17996788,9930.14176,,,,,,,,
25,21,38.99863601,0.006648779,39.00528479,9939.230551,,,,,,,,
25,27,39.18903399,0.006660223,39.19569421,9931.083385,,,,,,,,
25,30,38.97182679,0.006637096,38.97846389,9931.271104,,,,,,,,
25,45,38.84310389,0.006577015,38.8496809,9915.427144,,,,,,,,
25,60,38.58378196,0.006645918,38.59042788,9901.226974,,,,,,,,
25,90,38.43131113,0.006624937,38.43793607,9862.286629,,,,,,,,
25,120,38.48710704,0.008207798,38.49531484,9838.416201,,,,,,,,
26,3,40.07724595,0.00669384,40.08393979,9359.195034,,,,,,,,
26,9,39.39027882,0.006679058,39.39695787,9366.880326,,,,,,,,
26,15,39.48504901,0.006780148,39.49182916,9370.062901,,,,,,,,
26,21,39.42151999,0.006608009,39.428128,9356.858849,,,,,,,,
26,27,39.43885183,0.006846189,39.44569802,9360.38932,,,,,,,,
26,30,39.17540812,0.006664991,39.18207312,9393.363717,,,,,,,,
26,45,38.99454689,0.006762028,39.00130892,9305.011475,,,,,,,,
26,60,38.66015601,0.006644964,38.66680098,9335.62475,,,,,,,,
26,90,38.47687292,0.006474972,38.48334789,9275.302867,,,,,,,,
26,120,38.36690021,0.006521702,38.37342191,9217.464244,,,,,,,,
27,3,39.93101192,0.006684065,39.93769598,12366.69543,,,,,,,,
27,9,39.28797078,0.006502151,39.29447293,12341.43041,,,,,,,,
27,15,39.24414587,0.008498192,39.25264406,12342.27599,,,,,,,,
27,21,39.15942907,0.006618977,39.16604805,12340.91367,,,,,,,,
27,27,39.25124311,0.006678104,39.25792122,12328.87469,,,,,,,,
27,30,39.04322004,0.006691933,39.04991198,12331.39417,,,,,,,,
27,45,38.88809919,0.00861907,38.89671826,12281.24167,,,,,,,,
27,60,38.7637651,0.006608725,38.77037382,12265.93129,,,,,,,,
27,90,38.61620927,0.006711006,38.62292027,12191.2122,,,,,,,,
27,120,38.55884194,0.006644964,38.56548691,12099.61161,,,,,,,,
28,3,39.99065495,0.006641865,39.99729681,12204.44353,,,,,,,,
28,9,39.32048988,0.006631851,39.32712173,12289.39124,,,,,,,,
28,15,39.32187319,0.006789923,39.32866311,12285.6849,,,,,,,,
28,21,39.14254785,0.006755114,39.14930296,12208.95747,,,,,,,,
28,27,39.106215,0.006640911,39.11285591,12222.33304,,,,,,,,
28,30,39.13926291,0.006765127,39.14602804,12252.09174,,,,,,,,
28,45,39.12814212,0.006690741,39.13483286,12196.17855,,,,,,,,
28,60,38.86607313,0.006624937,38.87269807,12085.96642,,,,,,,,
28,90,38.53745794,0.006858826,38.54431677,11981.4507,,,,,,,,
28,120,38.39348793,0.006509066,38.399997,11910.2436,,,,,,,,
29,3,40.28700686,0.006666183,40.29367304,7531.647602,,,,,,,,
29,9,39.49462414,0.006641865,39.501266,7570.056683,,,,,,,,
29,15,39.3925271,0.006687164,39.39921427,7568.854702,,,,,,,,
29,21,39.89491677,0.006664991,39.90158176,7560.568312,,,,,,,,
29,27,39.14258099,0.006663084,39.14924407,7553.607072,,,,,,,,
29,30,38.96594095,0.006622076,38.97256303,7540.383606,,,,,,,,
29,45,39.07369113,0.006685972,39.0803771,7497.695215,,,,,,,,
29,60,38.78534007,0.00661397,38.79195404,7451.52004,,,,,,,,
29,90,38.45675015,0.006544828,38.46329498,7403.039728,,,,,,,,
29,120,38.223279,0.006500006,38.22977901,7352.536803,,,,,,,,
30,3,40.01366305,0.006672859,40.02033591,9832.729817,,,,,,,,
30,9,39.3458581,0.006656885,39.35251498,9881.992761,,,,,,,,
30,15,39.22882795,0.008506775,39.23733473,9870.559718,,,,,,,,
30,21,39.21423531,0.006672859,39.22090816,9828.971964,,,,,,,,
30,27,39.4287653,0.006760836,39.43552613,9812.869562,,,,,,,,
30,30,39.11305594,0.006655931,39.11971188,9779.591916,,,,,,,,
30,45,39.11528397,0.006658077,39.12194204,9759.711409,,,,,,,,
30,60,38.93038583,0.006642103,38.93702793,9692.419891,,,,,,,,
30,90,38.548949,0.006605148,38.55555415,9648.503823,,,,,,,,
30,120,38.36240196,0.00654006,38.36894202,9650.647436,,,,,,,,
31,3,40.0677731,0.006680012,40.07445312,9384.676553,,,,,,,,
31,9,39.32958221,0.006685972,39.33626819,9414.963067,,,,,,,,
31,15,39.59411097,0.006702662,39.60081363,9406.617507,,,,,,,,
31,21,39.27677488,0.006649256,39.28342414,9384.966898,,,,,,,,
31,27,39.14280224,0.006652832,39.14945507,9371.037224,,,,,,,,
31,30,39.21193004,0.00679493,39.21872497,9401.060725,,,,,,,,
31,45,39.01656771,0.006807089,39.0233748,9298.919616,,,,,,,,
31,60,38.90604115,0.006647825,38.91268897,9324.799055,,,,,,,,
31,90,38.58609486,0.006613016,38.59270787,9260.389069,,,,,,,,
31,120,38.49433231,0.006551743,38.50088406,9201.273835,,,,,,,,
32,3,40.07939315,0.006683111,40.08607626,10628.39717,,,,,,,,
32,9,39.61279798,0.006649971,39.61944795,10658.09298,,,,,,,,
32,15,39.39599466,0.006703138,39.4026978,10632.35634,,,,,,,,
32,21,39.29545307,0.006658077,39.30211115,10565.201,,,,,,,,
32,27,39.16039705,0.006655931,39.16705298,10544.22266,,,,,,,,
32,30,39.11537504,0.006649971,39.12202501,10577.58533,,,,,,,,
32,45,38.9795599,0.006659031,38.98621893,10476.09507,,,,,,,,
32,60,38.802068,0.006645918,38.80871391,10452.8959,,,,,,,,
32,90,38.50359702,0.006636143,38.51023316,10347.5046,,,,,,,,
32,120,38.38838291,0.006541252,38.39492416,10284.91068,,,,,,,,
33,3,40.26275373,0.006680012,40.26943374,8565.079153,,,,,,,,
33,9,39.46865916,0.00663805,39.47529721,8601.330571,,,,,,,,
33,15,39.21229696,0.006647825,39.21894479,8593.073946,,,,,,,,
33,21,39.14168692,0.006675005,39.14836192,8587.842678,,,,,,,,
33,27,39.18536687,0.006648064,39.19201493,8571.849739,,,,,,,,
33,30,39.08364797,0.006660223,39.09030819,8580.610064,,,,,,,,
33,45,39.02455401,0.006664038,39.03121805,8521.889881,,,,,,,,
33,60,38.70591712,0.006647825,38.71256495,8503.221597,,,,,,,,
33,90,38.60741305,0.006621838,38.61403489,8388.336742,,,,,,,,
33,120,38.27646208,0.006524086,38.28298616,8339.382726,,,,,,,,
34,3,40.13235402,0.006648064,40.13900208,8615.889456,,,,,,,,
34,9,39.56907392,0.006683111,39.57575703,8645.176534,,,,,,,,
34,15,39.25138092,0.006649017,39.25802994,8618.627389,,,,,,,,
34,21,39.12310505,0.00663805,39.1297431,8619.264562,,,,,,,,
34,27,39.18231702,0.00664711,39.18896413,8603.551953,,,,,,,,
34,30,39.11604285,0.006691933,39.12273479,8556.470591,,,,,,,,
34,45,39.05089521,0.006680012,39.05757523,8536.435508,,,,,,,,
34,60,38.76472497,0.006628752,38.77135372,8482.743309,,,,,,,,
34,90,38.57712388,0.00658989,38.58371377,8428.169201,,,,,,,,
34,120,38.45971775,0.006553888,38.46627164,8378.305091,,,,,,,,
35,3,40.11145878,0.006658077,40.11811686,11966.12628,,,,,,,,
35,9,39.43724322,0.006643057,39.44388628,11984.57775,,,,,,,,
35,15,39.34560704,0.00663209,39.35223913,11942.60718,,,,,,,,
35,21,39.35857511,0.006654024,39.36522913,11929.19217,,,,,,,,
35,27,39.10647488,0.006747007,39.11322188,11886.96294,,,,,,,,
35,30,39.06752992,0.006665945,39.07419586,11846.26228,,,,,,,,
35,45,39.06603289,0.006636143,39.07266903,11791.34926,,,,,,,,
35,60,38.81378889,0.006649017,38.82043791,11673.88091,,,,,,,,
35,90,38.44660187,0.006614208,38.45321608,11570.17871,,,,,,,,
35,120,38.38678503,0.006555796,38.39334083,11564.46019,,,,,,,,
36,3,40.15731907,0.006695032,40.1640141,10505.75086,,,,,,,,
36,9,39.43279123,0.006639957,39.43943119,10544.0145,,,,,,,,
36,15,39.26363087,0.006693125,39.27032399,10577.86496,,,,,,,,
36,21,39.51086473,0.006684303,39.51754904,10542.88325,,,,,,,,
36,27,39.28115082,0.006646156,39.28779697,10526.64762,,,,,,,,
36,30,39.17947078,0.006663084,39.18613386,10558.68588,,,,,,,,
36,45,39.159863,0.00668478,39.16654778,10454.01805,,,,,,,,
36,60,38.79235315,0.006645918,38.79899907,10457.63833,,,,,,,,
36,90,38.52494693,0.006591797,38.53153872,10367.24259,,,,,,,,
36,120,38.3950541,0.006557941,38.40161204,10269.05985,,,,,,,,
37,3,39.97457409,0.006680965,39.98125505,11878.37809,,,,,,,,
37,9,39.45284414,0.006645918,39.45949006,11923.83744,,,,,,,,
37,15,39.43513107,0.006656885,39.44178796,11911.22842,,,,,,,,
37,21,39.22340488,0.006673336,39.23007822,11822.70404,,,,,,,,
37,27,39.21938586,0.006661177,39.22604704,11786.37251,,,,,,,,
37,30,39.26272917,0.006643057,39.26937222,11824.07708,,,,,,,,
37,45,39.04451489,0.006649256,39.05116415,11737.93739,,,,,,,,
37,60,38.8768301,0.006765842,38.88359594,11756.50519,,,,,,,,
37,90,38.65390801,0.00671196,38.66061997,11688.56045,,,,,,,,
37,120,38.96376395,0.006924868,38.97068882,11599.20417,,,,,,,,
38,3,40.53890371,0.006760359,40.54566407,8614.153125,,,,,,,,
38,9,39.87063479,0.006716967,39.87735176,8674.159528,,,,,,,,
38,15,39.62991309,0.006692886,39.63660598,8653.019889,,,,,,,,
38,21,39.71443725,0.006711006,39.72114825,8622.578448,,,,,,,,
38,27,40.08559608,0.006696939,40.09229302,8583.229963,,,,,,,,
38,30,39.35281515,0.007061005,39.35987616,8586.725257,,,,,,,,
38,45,39.31349993,0.006653309,39.32015324,8534.438755,,,,,,,,
38,60,39.31504488,0.006686926,39.32173181,8526.19043,,,,,,,,
38,90,38.88810515,0.00667882,38.89478397,8432.393118,,,,,,,,
38,120,38.76246881,0.006631136,38.76909995,8406.523262,,,,,,,,
39,3,40.42253113,0.006736994,40.42926812,10434.5706,,,,,,,,
39,9,39.64426327,0.006668806,39.65093207,10449.99962,,,,,,,,
39,15,39.31620097,0.006628036,39.32282901,10441.54579,,,,,,,,
39,21,39.317204,0.006700993,39.32390499,10397.77114,,,,,,,,
39,27,39.31090283,0.006683111,39.31758595,10337.26035,,,,,,,,
39,30,39.21737289,0.00664115,39.22401404,10306.4337,,,,,,,,
39,45,39.02452874,0.006688118,39.03121686,10252.78636,,,,,,,,
39,60,38.82602763,0.006677389,38.83270502,10207.4442,,,,,,,,
39,90,38.6003499,0.006631136,38.60698104,10118.54949,,,,,,,,
39,120,38.40224814,0.006520033,38.40876818,10102.43392,,,,,,,,
40,3,40.02117085,0.006668091,40.02783895,9442.101749,,,,,,,,
40,9,39.47186089,0.006669998,39.47853088,9472.067042,,,,,,,,
40,15,39.33841324,0.006677866,39.3450911,9469.717053,,,,,,,,
40,21,39.13050199,0.006646872,39.13714886,9468.208078,,,,,,,,
40,27,39.06159377,0.006657124,39.06825089,9422.504793,,,,,,,,
40,30,39.16730714,0.006644011,39.17395115,9407.531572,,,,,,,,
40,45,39.00643921,0.006664038,39.01310325,9366.055931,,,,,,,,
40,60,38.89202309,0.006651878,38.89867496,9324.562624,,,,,,,,
40,90,38.51474476,0.006644964,38.52138972,9245.499888,,,,,,,,
40,120,38.40495396,0.00655508,38.41150904,9172.465538,,,,,,,,
41,3,40.10428596,0.006679058,40.11096501,10253.16822,,,,,,,,
41,9,39.56030798,0.006665945,39.56697392,10273.60014,,,,,,,,
41,15,39.27555299,0.006635189,39.28218818,10295.61136,,,,,,,,
41,21,39.28432584,0.006640196,39.29096603,10259.2838,,,,,,,,
41,27,39.34239292,0.006629944,39.34902287,10230.73592,,,,,,,,
41,30,38.92342782,0.006665945,38.93009377,10173.47073,,,,,,,,
41,45,38.97530389,0.006639242,38.98194313,10165.26455,,,,,,,,
41,60,38.78988624,0.006622791,38.79650903,10090.34069,,,,,,,,
41,90,38.39690709,0.006631851,38.40353894,10001.03084,,,,,,,,
41,120,38.28990006,0.006496668,38.29639673,9927.454173,,,,,,,,
42,3,40.03025413,0.006668806,40.03692293,10943.46803,,,,,,,,
42,9,39.45973182,0.006669998,39.46640182,10940.92881,,,,,,,,
42,15,39.45461416,0.006657839,39.461272,10938.65782,,,,,,,,
42,21,39.31145501,0.006684065,39.31813908,10932.93912,,,,,,,,
42,27,39.23881817,0.006773949,39.24559212,10917.85757,,,,,,,,
42,30,39.15843678,0.006654978,39.16509175,10856.74176,,,,,,,,
42,45,39.10788774,0.00667119,39.11455894,10897.00405,,,,,,,,
42,60,38.81240511,0.006641865,38.81904697,10855.2824,,,,,,,,
42,90,38.52022338,0.00661087,38.52683425,10762.00065,,,,,,,,
42,120,38.33103728,0.006557941,38.33759522,10689.15769,,,,,,,,
43,3,40.11859298,0.006698132,40.12529111,9853.617929,,,,,,,,
43,9,40.94325185,0.006973982,40.95022583,9863.781536,,,,,,,,
43,15,42.44588494,0.007032156,42.4529171,9820.480375,,,,,,,,
43,21,40.53649092,0.006779909,40.54327083,9798.329956,,,,,,,,
43,27,40.51052594,0.006831169,40.51735711,9785.798103,,,,,,,,
43,30,40.47835016,0.006831169,40.48518133,9765.210345,,,,,,,,
43,45,40.30668521,0.006973028,40.31365824,9719.005284,,,,,,,,
43,60,40.66089916,0.00705409,40.66795325,9678.64088,,,,,,,,
43,90,40.29583907,0.006927013,40.30276608,9632.559265,,,,,,,,
43,120,40.04840899,0.00673914,40.05514812,9590.521204,,,,,,,,
44,3,42.22406602,0.006835938,42.23090196,10088.01906,,,,,,,,
44,9,40.06324387,0.006790876,40.07003474,10121.52529,,,,,,,,
44,15,40.14806223,0.006837845,40.15490007,10115.00721,,,,,,,,
44,21,39.89802098,0.006762981,39.90478396,10108.44331,,,,,,,,
44,27,39.94647074,0.007275105,39.95374584,10107.98892,,,,,,,,
44,30,40.94774413,0.007403612,40.95514774,10110.55713,,,,,,,,
44,45,44.07570791,0.007732868,44.08344078,10069.97582,,,,,,,,
44,60,41.97023916,0.006719112,41.97695827,10028.3209,,,,,,,,
44,90,39.05623174,0.006628275,39.06286001,9950.706963,,,,,,,,
44,120,38.23253918,0.00652194,38.23906112,9904.702827,,,,,,,,
45,3,40.14793396,0.006693125,40.15462708,6739.64566,,,,,,,,
45,9,39.39861393,0.006645918,39.40525985,6779.798293,,,,,,,,
45,15,39.19743466,0.006491184,39.20392585,6758.953593,,,,,,,,
45,21,39.24767423,0.00668478,39.25435901,6782.429726,,,,,,,,
45,27,39.12318516,0.006654978,39.12984014,6771.071582,,,,,,,,
45,30,38.9692111,0.00662303,38.97583413,6799.955292,,,,,,,,
45,45,38.91901302,0.006644011,38.92565703,6743.333979,,,,,,,,
45,60,38.77407002,0.006622076,38.7806921,6726.822279,,,,,,,,
45,90,38.42370796,0.006597996,38.43030596,6621.052593,,,,,,,,
45,120,38.24889374,0.006521225,38.25541496,6598.457142,,,,,,,,
46,3,39.914078,0.006669044,39.92074704,10704.82497,,,,,,,,
46,9,39.35379505,0.006672859,39.36046791,10759.39168,,,,,,,,
46,15,39.21630788,0.006637096,39.22294497,10778.13032,,,,,,,,
46,21,39.17284203,0.006652832,39.17949486,10781.68768,,,,,,,,
46,27,39.03693414,0.00668478,39.04361892,10763.59098,,,,,,,,
46,30,39.05386901,0.006660938,39.06052995,10731.96712,,,,,,,,
46,45,39.01196575,0.00665617,39.01862192,10691.54012,,,,,,,,
46,60,38.69899917,0.006633997,38.70563316,10650.27219,,,,,,,,
46,90,38.46712232,0.006655931,38.47377825,10562.57334,,,,,,,,
46,120,38.56404591,0.006541014,38.57058692,10467.54519,,,,,,,,
47,3,39.83007908,0.006682158,39.83676124,11369.96045,,,,,,,,
47,9,39.45494008,0.006675005,39.46161509,11402.09841,,,,,,,,
47,15,39.20825696,0.006667137,39.2149241,11397.2339,,,,,,,,
47,21,39.26537776,0.006655216,39.27203298,11384.19978,,,,,,,,
47,27,39.66103506,0.006690979,39.66772604,11382.18317,,,,,,,,
47,30,39.06342387,0.00665307,39.07007694,11351.50251,,,,,,,,
47,45,39.06795216,0.006705046,39.0746572,11345.56551,,,,,,,,
47,60,38.80356908,0.006664991,38.81023407,11319.51494,,,,,,,,
47,90,38.40184307,0.006643295,38.40848637,11269.73286,,,,,,,,
47,120,38.37608981,0.006547213,38.38263702,11211.27187,,,,,,,,
48,3,40.12849832,0.00670886,40.13520718,8064.355394,,,,,,,,
48,9,39.42017913,0.006664038,39.42684317,8095.531151,,,,,,,,
48,15,39.43842697,0.006645203,39.44507217,8105.105779,,,,,,,,
48,21,39.65922403,0.006734848,39.66595888,8074.070711,,,,,,,,
48,27,39.48094296,0.006673813,39.48761678,8062.664651,,,,,,,,
48,30,39.43642306,0.006654024,39.44307709,8061.945884,,,,,,,,
48,45,39.33636975,0.006672144,39.3430419,8025.466608,,,,,,,,
48,60,38.93183613,0.006639004,38.93847513,8009.2788,,,,,,,,
48,90,38.83299899,0.006705046,38.83970404,7942.557309,,,,,,,,
48,120,38.68000984,0.006633997,38.68664384,7909.658678,,,,,,,,
49,3,40.33270001,0.006687164,40.33938718,10374.48565,,,,,,,,
