seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.943520069,0.179206848,0.913309336,5.41739583,7.453432083,11503.72056,,8.405405259,11225.66772
12,60,0.932570696,0.217502832,0.794780016,5.406995535,7.351849079,12313.88722,,,
13,60,0.970214844,0.17831707,0.910736799,4.478523254,6.537791967,13001.9654,,,
14,60,0.914281845,0.240658045,0.861500978,6.740869999,8.757310867,10615.75907,,,
15,60,0.955233097,0.219182014,0.979057789,5.814492941,7.967965841,10348.29629,,,
16,60,0.946943998,0.158499956,0.836161137,5.309571981,7.251177073,11388.57319,,,
17,60,0.969491005,0.278323889,0.979485035,9.252108097,11.47940803,11334.41178,,,
18,60,0.964265108,0.23780489,0.899922848,8.204757929,10.30675077,10870.78924,,,
19,60,0.994158983,0.198874712,0.770332098,8.030369043,9.993734837,9892.129648,,,
20,60,0.950958014,0.237385988,0.879371166,4.886916876,6.954632044,10987.1448,,,
