seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.297706127,0.387356758,7.30E-05,3.187808037,4.872943878,12648.09005,,1.144056869,0.368563581,0.000311708,3.608444452,5.12137661,11184.71014
11,2,1.1055758,0.36286211,2.308160782,3.23056221,7.007160902,12678.8329,,1.187695193,0.35139153,2.411051583,3.562254548,7.512392855,11210.46008
11,3,1.101149797,0.369817972,4.720325708,3.221383572,9.41267705,12680.56976,,1.125804186,0.364638805,4.923348808,3.58978951,10.00358131,11213.38569
11,4,1.270993948,0.386996984,6.801028967,3.282018185,11.74103808,12685.89313,,1.176270866,0.359588623,7.33580966,3.606980777,12.47864993,11213.68141
11,5,1.135141134,0.37882781,9.982694149,3.322481155,14.81914425,12684.70716,,1.156034088,0.360129642,10.21657422,3.581224561,15.31396251,11214.52372
12,1,1.174189091,0.378948927,0.000313759,3.775703192,5.329154968,12694.53521,,,,,,,
12,2,1.46050477,0.382874966,2.498843908,3.607548475,7.94977212,12721.88501,,,,,,,
12,3,1.103463888,0.374291897,5.336492062,3.588714123,10.40296197,12722.24447,,,,,,,
12,4,1.188741922,0.340502024,7.974213839,3.706956387,13.21041417,12723.55627,,,,,,,
12,5,1.192096949,0.3538239,11.12353611,3.634410381,16.30386734,12725.84147,,,,,,,
13,1,1.101468801,0.354434013,0.000317812,3.627319336,5.083539963,12831.1974,,,,,,,
13,2,1.14678812,0.332879066,2.34766078,3.639205933,7.466533899,12861.98794,,,,,,,
13,3,1.154103041,0.360563993,4.741463184,3.812434673,10.06856489,12863.47778,,,,,,,
13,4,1.246109009,0.36203289,6.908687115,3.643821001,12.16065001,12860.77062,,,,,,,
13,5,1.106579065,0.352272987,9.963283062,3.655303001,15.07743812,12861.83581,,,,,,,
14,1,1.097777843,0.327919006,0.000311852,4.240303516,5.666312218,8239.752208,,,,,,,
14,2,1.134309292,0.373172283,2.765592098,4.240344286,8.513417959,8262.571627,,,,,,,
14,3,1.123291016,0.333662987,5.055916071,4.24881196,10.76168203,8267.947111,,,,,,,
14,4,1.102622271,0.333031893,7.348728895,4.298526764,13.08290982,8270.681461,,,,,,,
14,5,1.108681917,0.325937986,9.912703991,4.165716171,15.51304007,8267.381556,,,,,,,
15,1,1.09287405,0.378614187,0.000427008,3.355583668,4.827498913,11183.7001,,,,,,,
15,2,1.106729984,0.345611572,2.296190977,3.315929413,7.064461946,11211.31981,,,,,,,
15,3,1.069397926,0.371633053,4.80183506,3.355221033,9.598087072,11213.29401,,,,,,,
15,4,1.127246857,0.377870083,7.661118031,3.563494921,12.72972989,11208.53224,,,,,,,
15,5,1.192310095,0.366717815,10.52412891,3.313771248,15.39692807,11208.47759,,,,,,,
16,1,1.096070051,0.350279808,0.000345945,3.634301186,5.08099699,12492.72923,,,,,,,
16,2,1.11274004,0.314148188,2.231269121,3.608398438,7.266555786,12519.79891,,,,,,,
16,3,1.087304115,0.34878087,4.671620131,3.632496834,9.74020195,12521.65978,,,,,,,
16,4,1.146782875,0.339020729,7.133419991,3.618230581,12.23745418,12521.05273,,,,,,,
16,5,1.231447697,0.342080832,9.573539972,3.609554768,14.75662327,12524.15465,,,,,,,
17,1,1.128390074,0.334903002,0.000326872,4.811594009,6.275213957,9631.518885,,,,,,,
17,2,1.109183073,0.327596903,2.308082104,4.715456009,8.460318089,9649.549946,,,,,,,
17,3,1.104516983,0.336097002,4.922841787,4.729656219,11.09311199,9653.60894,,,,,,,
17,4,1.110955954,0.318325758,7.484135151,4.692489147,13.60590601,9654.508002,,,,,,,
17,5,1.112499952,0.334697008,11.22822189,4.755622149,17.431041,9654.12008,,,,,,,
18,1,1.147223949,0.366859913,0.000330925,3.119874239,4.634289026,10688.88716,,,,,,,
18,2,1.279125929,0.315943956,2.549074173,3.063844919,7.207988977,10716.6318,,,,,,,
18,3,1.166213989,0.348865032,4.88814497,3.141181946,9.544405937,10717.40367,,,,,,,
18,4,1.322545052,0.356884003,7.000208139,3.078603029,11.75824022,10717.85849,,,,,,,
18,5,1.188811064,0.363099098,9.312765837,3.158370972,14.02304697,10722.19594,,,,,,,
19,1,1.189326048,0.442176104,0.0003829,3.060235023,4.692120075,10861.8691,,,,,,,
19,2,1.234977007,0.415804386,2.333292961,2.944513559,6.928587914,10887.72928,,,,,,,
19,3,1.208791018,0.421885014,4.960204124,2.936922789,9.527802944,10895.91121,,,,,,,
19,4,1.111505985,0.399295807,7.61596632,2.960337877,12.08710599,10894.63931,,,,,,,
19,5,1.132978201,0.401018858,10.2466073,2.928124666,14.70872903,10896.71465,,,,,,,
20,1,1.11554265,0.364144087,0.000287056,3.271722317,4.75169611,10574.82209,,,,,,,
20,2,1.187017918,0.34302187,2.472348928,3.256742239,7.259130955,10594.2936,,,,,,,
20,3,1.139810085,0.380790234,5.134644985,3.231071949,9.886317253,10597.7402,,,,,,,
20,4,1.135204792,0.38192606,7.430590153,3.225329876,12.17305088,10599.32187,,,,,,,
20,5,1.159794807,0.382820129,10.29826093,3.268891096,15.10976696,10599.80833,,,,,,,
