seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.926733971,0.268172026,1.15616107,5.008524179,7.359591246,11961.34712,,7.127984858,11629.77292
12,60,0.925866842,0.181521893,0.92110014,6.046371222,8.074860096,11881.69031,,,
13,60,0.962835789,0.243473768,0.995564938,5.237369537,7.439244032,11937.82279,,,
14,60,0.928822041,0.218677998,0.919773102,7.451525688,9.518798828,11415.62087,,,
15,60,0.914057016,0.167084932,0.978449345,5.415795803,7.475387096,11562.98771,,,
16,60,0.962592125,0.212171078,1.009359837,3.566478968,5.750602007,12282.91402,,,
17,60,0.962802887,0.218580008,1.046127081,4.467782259,6.695292234,11231.43284,,,
18,60,0.959178925,0.17772603,0.968289137,4.452713013,6.557907104,11795.87921,,,
19,60,0.963649035,0.210818768,1.019548178,4.084610224,6.278626204,11182.17993,,,
20,60,0.990231037,0.165777206,0.97197628,4.001555204,6.129539728,11045.85436,,,
