seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.959223986,0.192723036,0.971133947,5.347869873,7.470950842,11582.63882,,7.115604281,11351.70189
12,60,0.956306934,0.142456055,0.993273973,4.938365936,7.030402899,11422.44006,,,
13,60,0.977560043,0.198472977,1.027761936,4.649185896,6.852980852,12214.9217,,,
14,60,0.913166046,0.19051981,0.967051983,4.199244261,6.2699821,10307.49453,,,
15,60,0.934283018,0.252700329,1.056865931,8.278666735,10.52251601,11495.57151,,,
16,60,0.976425171,0.230774164,1.050055265,3.788653374,6.045907974,12010.51011,,,
17,60,0.937531233,0.197608948,0.973926067,3.913318634,6.022384882,11505.35527,,,
18,60,0.966216803,0.209571123,0.964239836,4.595645189,6.735672951,11246.41255,,,
19,60,0.97033596,0.153038025,0.982846022,4.386719227,6.492939234,10650.84209,,,
20,60,0.926445246,0.188111782,0.975350857,5.622397184,7.712305069,11080.83231,,,
